id,imdb_genres
32353,Romance
32355,"Adventure,Drama,Horror"
32357,Comedy
32358,"Comedy,Fantasy,Musical"
32359,"Drama,Western"
32361,Romance
32362,"Drama,Musical"
32363,"Adventure,Animation,Comedy"
32366,Drama
32367,"Crime,Drama"
32369,"Drama,Horror,Mystery"
32370,"Comedy,Drama"
32376,Comedy
32379,"Comedy,Mystery"
32382,"Biography,Drama"
32383,Comedy
32388,"Action,Drama"
32389,Romance
32393,"Comedy,Musical,Sci-Fi"
32394,Comedy
32397,Drama
32398,Drama
32399,"Comedy,Crime,Drama"
32403,"Drama,Western"
32404,"Adventure,Comedy,Music"
32405,"Crime,Horror,Mystery"
32406,Documentary
32408,Comedy
32410,Documentary
32412,"Horror,Sci-Fi"
32414,Comedy
32415,Drama
32416,"Crime,Drama,War"
32417,"Drama,Romance"
32418,Drama
32419,Drama
32420,"Drama,History"
32422,"Comedy,History,Romance"
32424,"Action,Drama,Horror"
32425,"Drama,Mystery"
32426,Drama
32428,"Drama,Romance"
32433,"Comedy,Romance"
32434,"Adventure,Family,Fantasy"
32435,"Crime,Drama,Thriller"
32436,"Drama,Western"
32438,Western
32441,"Comedy,Drama,Romance"
32443,Drama
32446,"Documentary,War"
32453,Drama
32458,"Action,Crime,Drama"
32459,Comedy
32460,Drama
32462,"Biography,Drama,History"
32463,"Biography,Documentary,Sport"
32464,Drama
32467,Comedy
32469,"Family,Sci-Fi"
32470,"Comedy,Drama,Romance"
32471,"Adventure,Animation,Fantasy"
32476,"Action,Drama"
32480,Romance
32481,Drama
32483,"Crime,Drama,Thriller"
32484,"Drama,Family"
32492,Romance
32496,"Drama,Romance"
32498,"Action,Crime,Drama"
32499,"Drama,Mystery,War"
32504,"Action,Adventure,Crime"
32506,Drama
32510,"Comedy,Drama"
32515,"Action,Comedy,Sci-Fi"
32519,"Action,Drama,Western"
32520,"Drama,Romance"
32521,"Adventure,Comedy,Family"
32524,"Drama,History"
32528,"Drama,Mystery,Thriller"
32529,Documentary
32533,Drama
32536,"Comedy,Drama"
32537,"Comedy,Drama"
32539,"Mystery,Sci-Fi"
32542,"Drama,War"
32543,"Drama,Western"
32546,"Drama,History,Romance"
32548,"Comedy,Romance,Thriller"
32550,Drama
32551,Comedy
32554,"Drama,Romance"
32555,"Comedy,Drama,Romance"
32560,Thriller
32562,Drama
32566,"Drama,Horror,Thriller"
32569,"Comedy,Drama,Romance"
32571,"Action,Adventure,Crime"
32572,"Crime,Drama,Mystery"
32573,Drama
32575,Drama
32577,"Action,Horror"
32579,Documentary
32584,"Drama,War"
32586,"Comedy,Drama"
32589,"Documentary,Sport"
32601,Drama
32602,"Drama,Western"
32604,"Adventure,Biography,Documentary"
32607,Documentary
32608,"Adventure,Family,Fantasy"
32609,Drama
32610,Drama
32612,"Drama,Romance"
32613,"Drama,Mystery,Thriller"
32615,Drama
32617,"Crime,Thriller"
32618,"Action,Adventure,Drama"
32619,Drama
32620,"Action,Biography,Drama"
32621,Drama
32622,"Adventure,Drama,Western"
32628,"Drama,Music,Western"
32629,Drama
32633,Drama
32637,"Documentary,Music"
32640,Comedy
32641,"Adventure,Fantasy"
32643,"Biography,Drama"
32645,"Adventure,Fantasy"
32648,"Drama,War"
32656,"Action,Crime,Drama"
32657,"Drama,Thriller"
32660,Drama
32661,"Biography,Western"
32666,"Action,Adventure,Romance"
32670,"Comedy,Romance"
32675,"Comedy,Drama,Romance"
32677,"Comedy,Drama,Music"
32686,"Comedy,Musical,Romance"
32687,"Comedy,Musical"
32689,"Comedy,Musical"
32690,"Action,Adventure,Sci-Fi"
32695,"Comedy,Romance"
32701,"Biography,Crime,Drama"
32702,"Action,Drama"
32703,"Horror,Thriller"
32705,"Drama,Fantasy,Romance"
32708,"Crime,Drama,Thriller"
32709,Western
32711,"Drama,Romance"
32713,Horror
32714,"Comedy,Drama,Fantasy"
32715,Comedy
32716,"Comedy,Drama"
32721,"Crime,Drama"
32725,"Comedy,Sport"
32728,Drama
32729,"Comedy,Drama"
32730,"Drama,Fantasy"
32731,Drama
32732,Comedy
32733,"Drama,Romance"
32735,"Action,Adventure,Romance"
32736,"Comedy,Drama,Music"
32737,"Drama,Musical"
32738,Romance
32742,"Drama,Romance"
32743,"Comedy,Drama"
32745,"Biography,Drama"
32746,Drama
32748,"Comedy,Drama"
32750,"Drama,War"
32751,"Comedy,Music,Romance"
32755,Drama
32761,Action
32762,"Crime,Drama"
32763,"Action,Adventure,Fantasy"
32765,"Adventure,Comedy,Family"
32769,Drama
32772,"Action,Crime,Drama"
32790,Documentary
32791,Drama
32795,Comedy
32799,Crime
32800,Family
32807,"Drama,Music,Romance"
32812,"Drama,Romance"
32820,Drama
32821,Drama
32823,Horror
32835,Comedy
32836,"Action,Comedy"
32837,"Drama,War"
32838,"Drama,Romance"
32840,"Drama,Family,War"
32844,"Comedy,Drama,Romance"
32846,"Adventure,Drama,Romance"
32848,"Adventure,Family"
32849,Comedy
32853,Drama
32856,"Drama,Music"
32862,Comedy
32863,"Crime,Drama"
32864,"Comedy,Fantasy"
32865,"Drama,Romance"
32866,"Comedy,Family,Fantasy"
32867,"Action,Drama,History"
32868,Drama
32869,"Comedy,Drama"
32871,"Drama,Romance"
32873,"Mystery,Thriller"
32877,Drama
32878,"Comedy,Drama"
32879,"Drama,Fantasy,Mystery"
32880,"Biography,Drama,Romance"
32881,"Drama,Romance"
32882,Horror
32883,Romance
32884,"Action,Comedy,Drama"
32888,"Comedy,Fantasy"
32889,"Comedy,Drama"
32892,"Drama,Romance"
32893,"Crime,Drama"
32901,War
32902,"Crime,Drama"
32906,"Mystery,Thriller"
32910,"Comedy,Fantasy,Romance"
32914,Drama
32917,Drama
32920,"Comedy,Musical,Romance"
32921,Drama
32922,"Action,Comedy,Crime"
32927,"Drama,Romance"
32928,"Drama,Thriller"
32929,"Crime,Drama"
32930,"Drama,Fantasy"
32931,"Crime,Drama"
32934,Drama
32936,"Crime,Drama,Mystery"
32937,"Drama,Romance"
32938,"Comedy,Western"
32939,Drama
32940,Comedy
32945,"Drama,Mystery,Romance"
32948,"Comedy,Romance"
32950,"Drama,Western"
32953,"Action,Adventure,Comedy"
32955,Drama
32960,"Adventure,Crime,Drama"
32961,Adventure
32962,"Action,Horror,Thriller"
32963,"Drama,War"
32966,Drama
32967,Drama
32969,"Action,Drama,History"
32973,"Action,Drama,Western"
32977,"Drama,War"
32980,"Drama,Music"
32984,"Comedy,Drama,Family"
32991,"Adventure,Fantasy"
32995,"Comedy,Horror,Mystery"
32997,"Comedy,Drama,Music"
32999,"Drama,History"
33003,"Action,Crime,Romance"
33004,"Biography,Drama,History"
33005,"Drama,Western"
33015,"Drama,Romance"
33016,"Adventure,Mystery,Thriller"
33017,"Adventure,Crime,Drama"
33018,"Drama,Horror,Thriller"
33020,"Comedy,Drama,Romance"
33021,"Comedy,Family,Romance"
33023,"Comedy,Thriller"
33030,"Action,Adventure,Romance"
33032,Drama
33036,"Drama,Western"
33039,Drama
33040,Thriller
33045,"Adventure,Drama,History"
33047,"Mystery,Thriller"
33050,Drama
33051,"Drama,History,Romance"
33052,"Drama,Music,Romance"
33053,"Crime,Drama"
33054,Drama
33056,"Adventure,Drama"
33059,"Action,Comedy,Drama"
33064,"Adventure,Animation,Family"
33066,"Drama,Romance"
33068,"Drama,Romance"
33070,"Drama,Romance"
33072,"Adventure,Comedy"
33076,"Crime,Drama"
33077,"Crime,Mystery,Thriller"
33078,Drama
33083,"Adventure,Romance"
33087,"Drama,War,Western"
33088,Drama
33089,"Comedy,Drama"
33091,Comedy
33101,"Crime,Mystery"
33104,"Drama,Music,Romance"
33106,"Drama,Romance,War"
33107,Drama
33108,"Drama,Western"
33109,"Drama,Romance"
33110,"Drama,Romance"
33112,"Drama,Western"
33113,"Adventure,Drama"
33114,"Drama,Romance,War"
33116,"Action,Adventure,Crime"
33117,"Drama,Sci-Fi,Thriller"
33120,"Drama,Horror"
33121,"Adventure,Animation,Comedy"
33123,"Biography,Documentary,History"
33124,Drama
33126,"Comedy,Romance"
33127,"Comedy,Romance"
33129,Horror
33130,"Action,Drama,Romance"
33132,"Comedy,Drama"
33133,Drama
33134,"Action,Drama,History"
33135,"Action,Biography,Crime"
33137,"Comedy,Drama"
33141,"Drama,Thriller,War"
33142,"Drama,Romance"
33144,"Drama,Romance"
33145,"Drama,Romance"
33146,"Adventure,Drama"
33149,"Comedy,Crime,Romance"
33150,"Action,Drama"
33153,Documentary
33154,"Biography,Comedy,Documentary"
33156,Drama
33157,"Documentary,Drama"
33158,Comedy
33160,"Comedy,Horror"
33161,"Crime,Drama"
33163,Drama
33164,Drama
33165,"Action,Adventure,Animation"
33166,"Drama,Thriller"
33167,"Drama,Sport"
33171,Drama
33173,"Fantasy,Horror,Romance"
33176,Western
33179,"Adventure,Drama,War"
33181,Drama
33182,"Comedy,Sci-Fi"
33187,"Adventure,Drama,Romance"
33188,"Action,Adventure,Animation"
33189,"Drama,Romance"
33190,"Crime,Drama,Thriller"
33191,"Crime,Mystery,Thriller"
33192,"Comedy,Drama"
33194,"Drama,Fantasy"
33196,Drama
33198,"Action,Drama,Fantasy"
33202,"Comedy,Drama"
33204,"Drama,Romance"
33206,Horror
33208,"Drama,Western"
33211,"Crime,Drama,History"
33214,"Drama,Romance"
33216,"Drama,Romance"
33217,Drama
33218,Drama
33220,"Drama,History"
33221,"Drama,Family"
33222,"Comedy,Western"
33223,"Adventure,Comedy,Crime"
33231,"Drama,History,Romance"
33232,"Drama,Western"
33234,Comedy
33236,Drama
33241,"Documentary,War"
33243,"Action,Drama,War"
33245,"Comedy,Drama,Romance"
33247,"Comedy,Romance"
33248,Drama
33249,"Comedy,Romance"
33250,"Action,Adventure,Crime"
33254,"Action,Crime,Thriller"
33255,Romance
33259,"Action,Drama,Fantasy"
33263,"Documentary,Music"
33268,Drama
33269,"Comedy,Drama"
33273,Romance
33275,"Comedy,Romance"
33279,"Adventure,Crime"
33280,"Drama,Fantasy"
33285,"Documentary,Sport"
33287,Comedy
33288,"Action,Thriller"
33290,"Drama,Romance,Western"
33292,"Comedy,Drama"
33294,"Action,Drama"
33297,"Horror,Sci-Fi,Thriller"
33300,"Drama,History,War"
33304,Comedy
33306,"Crime,Drama,Film-Noir"
33308,Comedy
33309,"Crime,Mystery,Thriller"
33313,"Action,Adventure,Comedy"
33314,Drama
33316,"Adventure,Crime,Drama"
33318,"Thriller,War"
33319,"Crime,Drama"
33323,"Comedy,Romance"
33326,"Drama,Mystery,War"
33327,Comedy
33328,"Comedy,Drama,Romance"
33329,"Comedy,Romance"
33330,"Adventure,Comedy,Crime"
33332,"Drama,Romance"
33334,"Action,Thriller"
33335,Drama
33336,"Adventure,Comedy,Romance"
33343,"Drama,Romance"
33344,"Comedy,Drama"
33348,"Crime,Drama,Horror"
33351,"Drama,Romance"
33352,"Action,Adventure,Drama"
33355,"Drama,Romance,Western"
33357,"Drama,Horror,Thriller"
33360,"Comedy,Horror,Thriller"
33361,"Horror,Thriller"
33362,"Action,Adventure,Drama"
33365,"Crime,Documentary,History"
33366,"Comedy,Romance"
33368,Adventure
33369,"Horror,Thriller"
33370,"Action,Adventure,Animation"
33373,"Fantasy,History,Horror"
33374,"Fantasy,Horror,Sci-Fi"
33375,"Action,Crime,Drama"
33377,"Comedy,Romance"
33379,"Mystery,Thriller"
33380,"Crime,Mystery,Thriller"
33381,"Mystery,Thriller"
33385,Horror
33389,Drama
33390,"Action,Crime,Drama"
33391,"Comedy,Drama,Family"
33392,"Comedy,Drama,Romance"
33394,"Adventure,Crime,Drama"
33396,Drama
33397,"Action,Drama,Thriller"
33399,Thriller
33404,"Action,Adventure,Animation"
33407,"Documentary,Musical"
33408,Drama
33409,"Adventure,Animation,Comedy"
33411,"Comedy,Fantasy,Horror"
33416,"Crime,Drama,Film-Noir"
33421,Documentary
33424,"Adventure,Sci-Fi,Thriller"
33428,Drama
33431,Horror
33433,Action
33436,"Comedy,Drama,Romance"
33437,Drama
33441,Documentary
33446,Documentary
33448,Drama
33449,"Comedy,Romance"
33452,Drama
33453,"Comedy,Family,Romance"
33454,Drama
33455,"Comedy,Drama,War"
33456,Comedy
33457,"Drama,Fantasy,Romance"
33458,Comedy
33459,"Drama,Romance"
33460,"Adventure,Comedy,Family"
33461,Drama
33462,Documentary
33463,Drama
33466,"Comedy,Romance"
33468,"Action,Crime,Drama"
33470,"Adventure,Family,Fantasy"
33471,Drama
33476,Drama
33477,"Comedy,Drama"
33479,"Comedy,Drama,Fantasy"
33485,"Adventure,Animation,Comedy"
33489,"Comedy,Romance"
33491,"Adventure,Animation,Comedy"
33492,Comedy
33497,"Documentary,Music,Musical"
33499,"Comedy,Drama"
33503,Drama
33506,Musical
33508,"Adventure,Comedy"
33510,Drama
33511,"Drama,Western"
33513,"Adventure,Drama"
33514,Drama
33516,"Comedy,Drama"
33519,"Action,Drama,Musical"
33520,"Drama,Western"
33521,"Comedy,Family,Fantasy"
33522,"Drama,Horror,Mystery"
33523,"Adventure,Comedy,Mystery"
33527,"Drama,History,War"
33528,"Comedy,Drama"
33532,Drama
33533,"Comedy,Drama,Romance"
33537,"Comedy,Crime,Drama"
33538,"Drama,Romance"
33540,"Action,Adventure,Animation"
33542,"Action,Crime,Drama"
33543,"Comedy,Crime,Drama"
33544,Comedy
33545,"Comedy,Drama"
33547,"Drama,Romance"
33548,"Comedy,Family"
33550,"Comedy,Romance"
33552,"Action,Crime,Drama"
33553,"Crime,Drama,Thriller"
33555,"Crime,Drama"
33556,Drama
33559,"Crime,Mystery,Thriller"
33561,"Comedy,Drama,War"
33563,"Comedy,Drama"
33564,"Adventure,Drama,History"
33566,Comedy
33567,"Comedy,Drama,Family"
33570,"Drama,War"
33571,"Comedy,Drama"
33576,"Comedy,War"
33582,Drama
33583,"Comedy,Drama"
33585,Drama
33586,Drama
33590,"Comedy,Drama,Romance"
33594,"Drama,Family"
33598,Drama
33601,Drama
33602,"Crime,Drama,Horror"
33604,"Action,Drama"
33605,"Action,Drama,Thriller"
33606,"Drama,Romance"
33608,"Drama,Mystery"
33609,"Comedy,Drama,Music"
33610,"Action,Comedy,Crime"
33612,"Comedy,Drama,Mystery"
33616,"Drama,Romance,Thriller"
33617,Comedy
33622,"Comedy,Romance"
33626,"Comedy,Drama"
33628,"Drama,Romance"
33630,"Drama,Romance"
33631,"Drama,Romance"
33634,"Comedy,Mystery,Romance"
33636,"Action,Drama,Musical"
33640,"Action,Horror"
33643,"Action,Crime,Drama"
33644,"Drama,Romance"
33646,Drama
33647,Drama
33649,Drama
33650,Drama
33651,Drama
33655,Drama
33656,"Comedy,Romance"
33657,Drama
33658,"Drama,Romance"
33660,Drama
33663,"Comedy,Drama"
33664,"Action,Crime,Romance"
33665,Comedy
33667,"Drama,Thriller"
33668,"Drama,Thriller"
33669,Comedy
33671,"Drama,Family"
33672,"Action,Comedy,Sci-Fi"
33675,"Comedy,Music,Romance"
33677,Documentary
33680,Action
33687,Drama
33688,"Comedy,Musical,Romance"
33690,"Action,Comedy"
33691,"Action,Comedy,Crime"
33697,"Drama,Romance"
33698,"Comedy,Drama,Musical"
33699,"Crime,Thriller"
33709,"Comedy,Crime,Drama"
33711,"Action,Drama,Romance"
33714,"Comedy,Romance"
33715,"Comedy,Drama"
33718,"Action,Crime"
33720,Drama
33726,"Comedy,Drama,Romance"
33729,"Drama,Fantasy,Romance"
33730,"Action,Animation,Crime"
33732,Drama
33733,Drama
33735,Drama
33741,"Drama,War"
33743,Drama
33744,"Adventure,Comedy,Horror"
33746,Drama
33747,"Drama,Mystery"
33748,"Comedy,Drama,Romance"
33750,Drama
33751,Drama
33754,"Comedy,Drama,Romance"
33757,"Comedy,Music,Romance"
33759,Adventure
33764,"Action,Adventure,Comedy"
33767,"Comedy,Drama,Romance"
33768,Documentary
33769,"Drama,Romance"
33770,"Comedy,Drama"
33772,"Drama,Family,Musical"
33777,"Action,Drama,Romance"
33784,"Crime,Drama,Horror"
33785,"Crime,Horror,Romance"
33789,"Drama,Romance,Western"
33792,Documentary
33794,"Comedy,Drama"
33798,Drama
33808,"Crime,Drama"
33809,Comedy
33810,"Drama,Musical,Romance"
33812,"Action,Biography,Drama"
33813,War
33814,"Crime,Drama,Music"
33815,"Comedy,Romance"
33816,"Action,Crime,Drama"
33817,Documentary
33821,"Drama,Romance"
33826,"Adventure,Animation,Crime"
33831,Comedy
33832,"Adventure,Biography"
33835,"Action,Adventure,Drama"
33836,"Adventure,Comedy,Crime"
33838,Drama
33842,"Drama,Western"
33843,Drama
33844,"Comedy,Drama"
33845,Comedy
33851,"Drama,Western"
33853,Documentary
33854,Musical
33855,"Comedy,Musical"
33856,"Drama,Western"
33858,Comedy
33859,"Adventure,History"
33861,"Drama,War"
33862,Documentary
33863,"Action,Adventure,Drama"
33864,"Action,Crime,Drama"
33871,"Action,Adventure,Drama"
33873,"Comedy,Drama"
33875,"Adventure,War"
33878,Drama
33882,"Action,Adventure,Mystery"
33883,"Crime,Drama,Family"
33884,"Action,Crime,Thriller"
33889,"Comedy,Drama,Fantasy"
33890,Action
33892,"Comedy,Drama"
33893,Drama
33894,"Comedy,Drama"
33896,Documentary
33899,"Crime,Drama"
33900,"Crime,Drama"
33902,"Drama,Romance"
33903,Drama
33904,Drama
33906,Comedy
33908,"Drama,War"
33909,"Crime,Drama"
33910,"Drama,Romance,War"
33912,Drama
33913,Comedy
33915,"Drama,Romance"
33920,"Drama,Romance,War"
33921,Comedy
33922,Comedy
33924,"Comedy,Sci-Fi"
33925,"Crime,Drama,Film-Noir"
33926,"Comedy,Drama"
33927,Comedy
33928,"Comedy,Romance"
33933,"Drama,War"
33935,Drama
33937,Drama
33939,"Drama,History"
33940,Comedy
33943,Adventure
33946,"Drama,Thriller"
33947,Comedy
33951,"Crime,Drama"
33954,"Adventure,Drama,Western"
33957,Comedy
33958,"Drama,Romance"
33959,"Action,Crime,Thriller"
33960,Drama
33961,"Action,Adventure"
33962,"Drama,Music,Western"
33963,"Adventure,Drama,Western"
33964,"Drama,Western"
33965,"Drama,Western"
33966,"Drama,Western"
33967,"Drama,Music,Western"
33969,Western
33970,"Drama,Music,Western"
33971,"Drama,Western"
33972,"Drama,Romance,Western"
33973,"Drama,Music,Western"
33974,"Drama,Music,Western"
33975,"Drama,Western"
33976,"Drama,Music,Western"
33978,"Drama,Music,Western"
33979,"Drama,Music,Western"
33980,"Drama,Music,Western"
33981,"Drama,Music,Western"
33982,"Drama,Music,Romance"
33983,"Drama,Music,Western"
33984,"Drama,Music,Western"
33986,"Drama,Music,Western"
33987,"Drama,Music,Western"
33988,"Drama,Music,Western"
33989,"Drama,Music,Western"
33991,"Drama,Music,Western"
33992,"Drama,Music,Western"
33993,"Drama,Music,Western"
33995,"Drama,Music,Western"
33996,"Drama,Music,Western"
33997,"Drama,Music,Western"
33998,"Drama,Music,Western"
33999,"Drama,Music,Western"
34000,"Drama,Music,Western"
34003,"Drama,Music,Western"
34004,"Drama,Western"
34005,"Drama,Music,Western"
34008,"Action,Comedy"
34009,Drama
34010,"Comedy,Drama,Thriller"
34012,Comedy
34015,"Crime,Drama,Film-Noir"
34016,"Comedy,Music"
34017,Musical
34018,"Adventure,Comedy,Music"
34019,"Comedy,Musical,Romance"
34020,"Comedy,Music,Sport"
34021,"Adventure,Comedy,Music"
34022,Comedy
34023,"Comedy,Music,Romance"
34025,Musical
34026,"Drama,Western"
34029,"Comedy,Music,Romance"
34030,Drama
34031,"Drama,Western"
34032,"Comedy,Musical,Romance"
34034,"Comedy,Thriller"
34038,Drama
34039,"Action,Adventure,Sci-Fi"
34041,Western
34042,"Crime,Drama,Film-Noir"
34043,"Drama,Romance"
34045,"Drama,Romance"
34046,"Comedy,Drama"
34047,Documentary
34051,"Action,Sci-Fi"
34052,Drama
34053,Drama
34054,"Drama,Sci-Fi,Sport"
34055,"Comedy,Musical"
34056,"Family,Horror"
34057,Horror
34058,"Adventure,Comedy,Family"
34060,Comedy
34061,"Adventure,Drama,Thriller"
34063,"Drama,Mystery"
34065,Drama
34066,"Adventure,Thriller,Western"
34068,"Adventure,Animation,Comedy"
34070,"Biography,Drama"
34075,Comedy
34076,Horror
34078,"Drama,Romance"
34082,"Comedy,Crime,Drama"
34084,"Action,Adventure,Crime"
34085,"Action,Horror,Sci-Fi"
34086,"Comedy,Romance"
34087,"Comedy,Crime,Drama"
34088,"Action,Drama,Thriller"
34090,"Comedy,Fantasy"
34091,"Crime,Drama,Mystery"
34093,"Comedy,Drama,Romance"
34094,"Drama,Romance"
34096,"Crime,Drama,Film-Noir"
34098,"Comedy,Family"
34099,"Drama,Romance,War"
34107,"Drama,Thriller"
34108,"Comedy,Drama,Romance"
34115,Drama
34116,Documentary
34117,"Comedy,Crime"
34122,"Crime,Drama,Mystery"
34124,Drama
34125,Horror
34132,"Comedy,Horror,Mystery"
34135,Drama
34138,Comedy
34139,"Drama,Family"
34141,"Action,Drama,Thriller"
34142,"Crime,Drama,Musical"
34145,Horror
34146,"Crime,Drama"
34149,"Comedy,Crime,Drama"
34153,Drama
34155,"Drama,Romance,War"
34157,Romance
34159,Drama
34160,Drama
34161,"Comedy,Romance"
34163,"Comedy,Drama"
34165,"Drama,History"
34166,"Biography,Drama"
34167,"Comedy,Drama"
34168,Drama
34169,"Action,Adventure,Animation"
34172,"Crime,Drama,Thriller"
34175,"Action,Horror,Sci-Fi"
34176,"Comedy,Drama"
34179,Drama
34180,"Comedy,Music"
34181,"Drama,Family"
34190,"Crime,Drama,Romance"
34191,"Comedy,Drama"
34192,"Comedy,Horror,Sci-Fi"
34193,"Comedy,Drama"
34195,"Biography,Comedy,Romance"
34197,Drama
34199,Comedy
34200,"Crime,Drama,Mystery"
34207,"Comedy,Romance,War"
34208,"Drama,Musical,Romance"
34209,"Drama,Western"
34212,Documentary
34214,Drama
34217,Drama
34222,"Action,Adventure,Drama"
34223,"Comedy,Drama"
34224,"Comedy,Fantasy,Romance"
34229,"Horror,Sci-Fi"
34230,"Comedy,Drama"
34233,"Documentary,Music"
34234,"Comedy,Drama,Horror"
34243,"Action,Comedy,Musical"
34244,"Action,Comedy"
34250,Drama
34253,"Musical,Romance"
34257,"Comedy,Drama"
34258,Drama
34259,"Adventure,Fantasy"
34260,"Drama,Western"
34262,"Comedy,Romance"
34263,"Comedy,Crime"
34265,"Comedy,Crime"
34266,"Comedy,Crime,Family"
34267,"Action,Drama,Romance"
34269,"Action,Sci-Fi"
34270,Drama
34272,"Drama,Romance"
34276,"Crime,Drama,Film-Noir"
34279,"Action,Adventure,Crime"
34280,Drama
34283,"Thriller,War"
34284,"Action,Crime,Drama"
34285,"Adventure,Comedy,Drama"
34286,"Action,Adventure,Drama"
34290,"Crime,Drama,Film-Noir"
34294,"Crime,Drama,Romance"
34295,"Drama,Music"
34297,"Comedy,Drama"
34298,"Comedy,Drama"
34300,Drama
34301,"Comedy,Crime,Thriller"
34305,"Drama,Music,Western"
34306,"Drama,History,Romance"
34309,"Crime,Drama,Film-Noir"
34310,"Action,Thriller"
34313,"Adventure,Animation,Comedy"
34319,"Adventure,Sci-Fi"
34320,"Comedy,Family,Fantasy"
34321,"Horror,Mystery,Thriller"
34322,"Drama,Horror,Thriller"
34323,"Comedy,Family"
34324,"Crime,Drama"
34325,Drama
34329,"Action,Adventure,Comedy"
34332,"Action,Drama,Sci-Fi"
34336,Drama
34338,Drama
34339,"Action,Adventure,Romance"
34341,"Action,Drama"
34342,"Action,Fantasy,Horror"
34344,"Comedy,Horror"
34347,"Action,Comedy"
34349,"Comedy,Crime"
34351,Comedy
34354,Drama
34355,"Crime,Documentary,Family"
34356,"Action,Adventure,Animation"
34357,"Comedy,Drama"
34359,Drama
34361,"Comedy,Musical,Romance"
34362,"Action,Crime,Drama"
34363,"Action,Adventure,Drama"
34365,"Crime,Drama,Thriller"
34368,"Comedy,Romance"
34371,"Comedy,Romance"
34374,"Comedy,Drama"
34375,"Crime,Drama,Thriller"
34378,"Comedy,Crime,Romance"
34380,"Biography,Documentary"
34381,"Comedy,Crime,Mystery"
34382,"Crime,Mystery"
34383,"Action,Drama,War"
34384,"Comedy,Drama,Musical"
34386,Drama
34387,"Comedy,Drama,Romance"
34391,"Comedy,Horror"
34396,"Comedy,Romance"
34397,"Comedy,Fantasy"
34401,"Documentary,Drama"
34403,"Drama,Family,Western"
34404,"Comedy,Drama,War"
34406,"Crime,Mystery"
34407,"Comedy,Drama,Musical"
34409,"Comedy,Drama,Romance"
34411,"Comedy,Horror"
34412,Romance
34415,"Horror,Mystery,Sci-Fi"
34416,"Crime,Drama"
34422,Comedy
34423,"Comedy,Drama,Romance"
34425,"Drama,Western"
34426,"Drama,Western"
34428,"Comedy,Romance"
34437,Drama
34438,"Documentary,Drama"
34439,"Comedy,Drama,Fantasy"
34440,"Comedy,Musical,Mystery"
34442,"Action,Comedy,Crime"
34443,Comedy
34446,Comedy
34447,Comedy
34451,Drama
34452,"Crime,Mystery,Thriller"
34453,"Mystery,Romance,Thriller"
34457,"Action,Comedy,Crime"
34458,"Comedy,Drama"
34459,"Drama,Western"
34464,"Action,Drama,Thriller"
34465,"Horror,Mystery"
34467,Comedy
34468,"Adventure,Comedy,Romance"
34470,Mystery
34471,"Drama,Music,Western"
34472,"Adventure,Family,Fantasy"
34473,"Drama,Western"
34475,"Adventure,Romance"
34477,"Comedy,Drama,Romance"
34480,"Action,Adventure,Drama"
34481,"Crime,Drama,Romance"
34482,"Horror,Mystery"
34488,Drama
34491,"Comedy,Romance,Sport"
34496,"Comedy,Family,Romance"
34498,"Drama,Romance"
34499,"Action,Adventure,War"
34502,"Comedy,Romance"
34505,"Adventure,Drama"
34508,"Comedy,Crime,Romance"
34510,"Drama,Western"
34515,"Adventure,Drama,Music"
34516,"Drama,Western"
34518,"Action,Crime,Drama"
34520,"Comedy,Crime,Drama"
34521,"Adventure,Comedy,Crime"
34522,"Crime,Film-Noir,Mystery"
34523,"Comedy,Music,Musical"
34526,"Crime,Drama,Mystery"
34528,"Drama,Romance"
34530,"Action,Crime,Drama"
34535,Comedy
34536,"Adventure,Animation,Family"
34537,"Comedy,Drama"
34538,Drama
34544,"Animation,Drama"
34545,Documentary
34547,"Comedy,Drama"
34556,"Action,Adventure,Drama"
34559,"Drama,Film-Noir,Mystery"
34562,"Drama,War"
34564,"Drama,Romance,Sport"
34565,"Action,Drama,Romance"
34566,Drama
34568,"Action,Comedy,Crime"
34571,Drama
34572,Documentary
34574,Thriller
34575,"Action,Adventure,Drama"
34578,"Drama,Western"
34579,"Adult,Horror"
34580,"Comedy,Horror"
34581,"Action,Adventure,Crime"
34582,Drama
34584,"Crime,Drama,Romance"
34587,Musical
34591,"Adventure,Comedy,Romance"
34592,"Action,Drama,Romance"
34593,"Drama,Horror"
34595,"Comedy,Music,Romance"
34596,"Crime,Drama,Film-Noir"
34599,Western
34602,"Comedy,Mystery"
34603,"Comedy,Music,Musical"
34604,"Drama,Romance"
34605,"Action,Crime,Drama"
34606,Drama
34607,Drama
34612,"Comedy,Drama"
34613,"Comedy,Horror"
34615,Drama
34616,Horror
34620,"Comedy,Musical,Mystery"
34622,"Biography,Comedy,Drama"
34623,"Action,Adventure,Comedy"
34627,"Drama,History,War"
34633,"Comedy,Family,Romance"
34634,"Comedy,Horror"
34636,"Comedy,Musical,Romance"
34639,"Comedy,Crime,Drama"
34640,Comedy
34642,"Comedy,Romance"
34644,"Crime,Drama,Mystery"
34649,"Drama,Mystery,Thriller"
34653,Drama
34656,"Comedy,Drama"
34658,"Comedy,Fantasy,Horror"
34659,"Drama,Musical"
34661,Adult
34662,"Comedy,Mystery,Thriller"
34664,"Comedy,Romance"
34666,"Biography,Drama"
34669,"Adventure,Comedy,Family"
34670,"Comedy,Music,Romance"
34671,Drama
