id,rating,votes
36280,5.5,128.0
36282,5.6,31.0
36287,3.8,769.0
36289,6.3,571.0
36292,6.6,685.0
36294,5.3,168.0
36299,6.7,864.0
36301,6.4,1337.0
36302,7.6,183.0
36303,7.4,13240.0
36304,6.6,95.0
36305,6.0,5155.0
36307,7.0,60.0
36308,5.6,60.0
36310,7.3,5734.0
36311,6.1,157.0
36312,6.9,1717.0
36313,6.3,1887.0
36315,5.3,72.0
36317,5.6,33.0
36318,7.2,73.0
36320,6.4,33.0
36323,6.2,32.0
36324,7.1,3032.0
36328,3.4,1107.0
36329,6.2,631.0
36332,5.4,194.0
36337,6.4,1587.0
36338,6.8,154.0
36340,5.6,8954.0
36341,6.9,2476.0
36346,4.4,272.0
36347,5.9,939.0
36348,7.0,35.0
36349,6.5,28.0
36350,7.8,83753.0
36352,3.6,1938.0
36356,6.3,437.0
36358,5.0,1576.0
36359,4.6,847.0
36361,7.1,409.0
36362,6.1,2835.0
36363,4.1,336.0
36365,6.5,3832.0
36373,6.1,823.0
36375,6.8,2842.0
36376,5.8,506.0
36378,5.3,544.0
36380,6.3,149.0
36382,4.3,221.0
36384,6.0,178.0
36390,4.6,83.0
36396,6.5,51.0
36402,6.7,26.0
36403,6.5,16.0
36408,5.5,26.0
36409,6.6,577.0
36410,6.6,125.0
36421,6.4,23.0
36422,6.3,144.0
36424,5.7,545.0
36427,6.4,109.0
36431,5.5,282.0
36432,6.3,24.0
36439,7.3,631.0
36440,8.0,842.0
36443,5.3,1106.0
36445,7.0,70722.0
36446,5.2,26.0
36448,7.6,433.0
36452,6.9,46.0
36455,4.4,450.0
36457,6.1,213.0
36460,6.5,799.0
36461,5.9,427.0
36462,5.8,105.0
36463,5.2,129.0
36464,6.0,11.0
36465,7.2,59.0
36468,7.7,396.0
36469,6.6,2145.0
36470,5.8,110.0
36471,4.3,3602.0
36472,4.2,351.0
36475,7.4,49184.0
36477,4.7,3614.0
36478,4.8,155.0
36479,6.2,290.0
36480,4.7,1918.0
36484,6.5,7928.0
36485,7.3,34.0
36486,4.6,1488.0
36490,6.5,2188.0
36492,7.0,126.0
36494,4.2,124.0
36499,5.3,710.0
36500,6.0,557.0
36505,4.1,1189.0
36507,5.9,116773.0
36508,4.1,664.0
36509,7.1,373.0
36510,7.5,360.0
36511,7.8,26038.0
36512,4.9,1435.0
36514,4.7,468.0
36520,6.6,68.0
36523,5.4,378.0
36531,5.7,59.0
36533,7.1,76.0
36534,4.9,104.0
36535,6.4,1496.0
36536,5.6,12253.0
36538,6.4,2016.0
36543,6.1,2561.0
36550,5.2,555.0
36551,5.2,48.0
36555,6.1,1016.0
36559,4.9,396.0
36561,6.1,22.0
36564,6.6,752.0
36565,5.7,94.0
36566,5.7,310.0
36567,6.1,132.0
36568,3.8,1380.0
36572,6.1,365.0
36573,6.3,133.0
36575,6.1,361.0
36576,6.8,2595.0
36577,3.0,1933.0
36578,7.7,212.0
36579,6.8,155.0
36582,7.1,16651.0
36583,5.9,249.0
36588,5.8,90.0
36589,6.3,793.0
36594,5.9,70.0
36596,7.0,449.0
36601,6.7,214.0
36604,6.1,63.0
36610,4.4,252.0
36613,7.3,6775.0
36614,5.4,480.0
36615,7.5,6240.0
36616,6.7,116.0
36617,6.4,61.0
36619,6.5,77.0
36621,6.0,2545.0
36623,5.8,1473.0
36624,7.1,185.0
36627,5.3,174.0
36636,7.3,1212.0
36638,3.9,19236.0
36639,3.3,224.0
36642,6.8,6015.0
36643,4.4,528.0
36645,6.4,4670.0
36654,3.3,13.0
36660,5.0,378.0
36663,5.4,250.0
36664,7.8,942.0
36667,6.5,690.0
36670,7.0,1209.0
36673,8.7,190.0
36674,6.4,90.0
36680,6.5,114535.0
36681,6.2,590.0
36684,3.4,116.0
36687,6.4,1560.0
36688,6.5,1076.0
36691,5.6,217.0
36692,6.0,776.0
36695,4.4,119.0
36696,7.2,334.0
36700,6.5,79.0
36701,3.4,18.0
36705,7.5,238.0
36706,6.1,246.0
36708,5.8,941.0
36710,6.6,216.0
36712,6.3,195.0
36715,7.5,3453.0
36716,5.4,25467.0
36717,6.0,431.0
36721,6.1,762.0
36722,7.3,2982.0
36723,7.1,626.0
36727,6.5,11232.0
36729,5.8,918.0
36730,6.4,948.0
36731,6.4,368.0
36734,7.2,2641.0
36735,7.5,2899.0
36737,6.3,973.0
36739,6.0,1483.0
36740,6.3,240.0
36742,7.6,6479.0
36743,5.1,79.0
36748,6.4,2130.0
36749,6.2,1003.0
36750,5.4,179.0
36751,6.6,1557.0
36753,5.3,172.0
36756,4.8,35.0
36759,8.6,71.0
36763,6.7,1962.0
36766,5.3,1451.0
36767,5.3,482.0
36771,7.3,132.0
36772,6.5,669.0
36774,6.5,370.0
36775,3.2,1855.0
36777,7.8,24.0
36778,6.7,2094.0
36781,7.1,49.0
36784,3.7,324.0
36786,7.4,503082.0
36787,6.2,504.0
36794,5.9,20.0
36797,7.3,122.0
36800,7.6,26.0
36801,6.2,786.0
36808,4.6,1474.0
36811,5.7,100.0
36812,7.1,5917.0
36813,6.7,1027.0
36819,6.8,471.0
36820,5.4,142.0
36821,5.8,53.0
36822,4.9,721.0
36825,5.7,2174.0
36827,4.8,2015.0
36828,5.5,1497.0
36832,4.3,2365.0
36837,6.7,177.0
36841,6.9,323.0
36842,6.7,3072.0
36847,6.5,590.0
36849,4.8,315.0
36852,7.0,290.0
36853,6.6,226.0
36854,6.6,183.0
36855,6.7,195.0
36856,6.7,151.0
36857,6.8,137.0
36858,6.8,149.0
36860,5.4,814.0
36862,6.3,125.0
36863,5.6,348.0
36864,7.6,795.0
36865,6.8,141.0
36866,6.4,120.0
36867,7.1,153.0
36869,6.7,116.0
36870,5.2,189.0
36872,7.1,144.0
36874,6.9,132.0
36875,6.0,105.0
36877,7.2,3072.0
36881,6.0,7.0
36883,6.6,166.0
36884,5.7,124.0
36888,5.7,272.0
36890,7.0,4922.0
36896,7.3,12031.0
36898,6.8,116.0
36905,4.2,833.0
36907,6.5,1070.0
36908,7.0,131.0
36909,6.5,202.0
36911,5.7,1644.0
36913,7.9,70413.0
36916,5.6,515.0
36917,6.8,115.0
36918,6.5,101.0
36920,6.7,103.0
36921,6.6,118.0
36923,6.4,91.0
36924,6.7,31015.0
36925,6.4,1106.0
36927,6.8,541.0
36928,4.8,318.0
36931,8.1,2160.0
36932,5.7,371.0
36935,7.4,426.0
36937,6.2,56.0
36938,6.3,25.0
36939,7.4,20.0
36940,6.3,48.0
36941,4.8,1455.0
36942,6.8,55.0
36943,6.8,94.0
36944,7.1,653.0
36945,5.3,174.0
36947,6.6,638.0
36948,4.6,2664.0
36950,8.5,27.0
36952,6.3,274.0
36954,7.3,228.0
36955,6.1,310.0
36957,6.1,677.0
36958,4.9,132.0
36960,6.2,3683.0
36961,3.7,1022.0
36964,4.7,410.0
36966,3.8,138.0
36967,5.9,267.0
36968,7.5,584118.0
36969,6.4,100.0
36970,3.9,281.0
36971,5.3,117.0
36974,5.3,1173.0
36976,6.8,393.0
36977,6.9,154.0
36978,6.9,23.0
36979,6.6,9085.0
36984,5.0,459.0
36986,6.0,774.0
36997,4.7,2752.0
36998,5.3,112.0
36999,6.2,578.0
37000,5.8,166.0
37001,6.3,8773.0
37004,3.7,17.0
37005,6.7,122.0
37006,6.4,1415.0
37008,6.9,9806.0
37010,7.4,128.0
37011,7.2,13217.0
37012,7.0,3905.0
37016,3.7,865.0
37018,5.2,155.0
37019,4.4,764.0
37021,7.9,349.0
37022,6.7,944.0
37023,6.7,455.0
37024,8.8,24.0
37026,6.8,917.0
37027,5.3,270.0
37029,6.3,133.0
37032,5.2,4880.0
37034,5.7,2712.0
37035,6.7,61.0
37038,7.2,2766.0
37039,6.8,1723.0
37045,5.6,6631.0
37051,4.3,367.0
37052,7.1,51.0
37053,7.5,55.0
37057,5.6,3031.0
37061,6.8,44.0
37066,5.9,315.0
37068,6.9,117.0
37070,8.4,3621.0
37071,4.9,390.0
37072,4.8,106.0
37076,5.4,717.0
37078,5.6,654.0
37079,5.9,419.0
37080,5.8,1441.0
37084,5.8,242.0
37086,6.0,170.0
37087,6.8,247.0
37089,6.8,1953.0
37092,5.3,633.0
37093,5.1,136.0
37094,4.2,116.0
37096,8.5,93.0
37097,5.0,5229.0
37098,6.6,1087.0
37101,6.2,154.0
37102,5.6,461.0
37103,4.2,227.0
37105,4.6,1874.0
37111,5.1,89.0
37112,6.5,932.0
37113,6.3,1238.0
37114,5.0,52157.0
37116,5.7,11532.0
37117,5.0,158.0
37118,6.2,1101.0
37119,6.2,92.0
37120,6.4,100.0
37121,6.9,338.0
37122,6.4,91.0
37123,8.1,3144.0
37124,8.4,12864.0
37126,7.1,158148.0
37128,5.8,456.0
37129,6.7,135.0
37131,5.4,172.0
37132,8.4,23.0
37134,4.6,1625.0
37136,6.1,25.0
37140,7.2,5082.0
37141,5.3,182.0
37142,7.2,2282.0
37143,1.9,1188.0
37144,6.4,96.0
37146,6.2,289.0
37147,5.4,30.0
37148,7.6,7004.0
37150,3.7,679.0
37151,4.5,288.0
37152,5.5,135.0
37153,7.9,15.0
37155,3.0,576.0
37156,6.2,102.0
37161,8.5,18.0
37164,5.1,184.0
37165,5.3,104.0
37166,4.6,94.0
37167,7.8,1713.0
37168,6.7,42.0
37169,3.6,69.0
37170,4.2,49.0
37172,4.7,488.0
37174,5.8,304.0
37176,5.9,899.0
37179,7.1,153.0
37181,4.2,57.0
37182,5.9,184.0
37183,5.5,243.0
37184,3.8,47.0
37185,4.0,42.0
37186,4.0,48.0
37188,4.0,6086.0
37190,4.8,630.0
37191,4.7,281.0
37193,7.9,1641.0
37194,4.0,32.0
37196,4.2,43.0
37198,6.5,181.0
37199,6.6,1494.0
37203,4.9,6557.0
37205,7.1,1443.0
37208,6.1,749.0
37211,8.3,104.0
37212,7.4,160.0
37214,4.5,43.0
37215,4.3,35.0
37216,4.2,34.0
37217,7.4,10.0
37219,6.2,414.0
37220,3.8,2164.0
37222,6.4,1372.0
37230,6.5,5868.0
37231,6.1,270.0
37232,6.6,121.0
37233,4.9,1089.0
37240,7.5,686.0
37241,6.8,84.0
37242,5.5,34.0
37243,6.3,552.0
37244,5.6,621.0
37246,6.2,44.0
37251,4.9,1486.0
37257,7.9,73.0
37261,7.2,22.0
37263,5.2,2261.0
37265,6.1,756.0
37266,5.7,166.0
37269,2.4,2358.0
37270,6.1,315.0
37271,4.6,301.0
37272,5.5,1031.0
37273,4.5,591.0
37275,4.8,93.0
37276,6.0,250.0
37282,8.0,70.0
37287,6.4,291351.0
37288,5.8,3639.0
37292,6.7,4721.0
37293,7.0,6788.0
37294,6.5,788.0
37295,6.9,7167.0
37297,5.7,687.0
37301,5.1,7715.0
37302,5.6,49.0
37304,5.2,754.0
37306,8.1,25.0
37307,6.0,360.0
37308,6.5,587.0
37309,6.4,20.0
37310,6.9,538.0
37311,6.3,436.0
37312,6.6,171.0
37313,5.2,1670.0
37318,6.1,3932.0
37319,6.9,2162.0
37320,7.2,1209.0
37324,3.4,13555.0
37325,7.0,310.0
37326,5.4,272.0
37328,6.1,690.0
37331,7.0,17190.0
37333,4.4,3070.0
37336,5.7,2363.0
37341,6.6,600.0
37342,5.8,402.0
37343,5.4,488.0
37344,6.2,288.0
37346,5.0,1798.0
37347,7.8,27.0
37350,6.2,1176.0
37351,5.7,308.0
37354,5.3,656.0
37355,5.1,16133.0
37356,6.6,586.0
37357,5.5,303.0
37358,6.0,20.0
37364,7.7,129.0
37366,5.7,462.0
37367,6.5,9.0
37368,6.5,149.0
37369,6.1,1239.0
37370,7.5,12501.0
37372,6.5,235.0
37375,4.3,1467.0
37376,5.5,1364.0
37377,5.6,556.0
37378,6.9,522.0
37380,4.6,298.0
37383,6.0,236.0
37384,6.2,239.0
37386,6.2,745.0
37388,6.3,406.0
37390,6.5,2899.0
37392,5.9,1297.0
37394,6.1,8781.0
37395,5.8,291.0
37397,5.1,1016.0
37398,5.6,487.0
37401,5.5,94.0
37405,6.6,425.0
37406,6.3,123.0
37407,6.6,735.0
37408,6.6,776.0
37409,6.4,539.0
37413,6.1,491.0
37414,6.7,1690.0
37421,6.5,3619.0
37423,5.0,261.0
37424,8.1,763.0
37426,7.0,4044.0
37427,7.6,12796.0
37433,2.8,1136.0
37436,6.3,1050.0
37438,6.3,1289.0
37439,5.8,367.0
37441,6.6,221.0
37442,6.7,708.0
37444,6.6,58.0
37447,6.2,204.0
37448,6.4,6882.0
37450,5.2,424.0
37451,6.0,612.0
37454,3.5,617.0
37455,6.3,453.0
37456,7.2,1628.0
37457,6.3,279.0
37458,5.6,240.0
37460,5.9,589.0
37462,5.4,65.0
37468,5.6,629.0
37472,6.0,1794.0
37474,7.7,185.0
37479,6.0,353.0
37481,6.1,306.0
37483,6.5,266.0
37484,6.1,239.0
37486,5.8,212.0
37488,7.7,291.0
37495,7.2,138.0
37499,5.2,299.0
37501,6.6,244.0
37502,6.2,384.0
37503,7.1,705.0
37505,6.0,14.0
37506,5.7,2126.0
37507,5.5,59.0
37511,7.6,74057.0
37513,5.9,1168.0
37514,6.3,370.0
37515,6.5,22.0
37516,6.0,296.0
37517,6.1,475.0
37519,6.8,1658.0
37520,6.2,10.0
37522,6.6,34.0
37523,7.4,13543.0
37527,6.2,138.0
37528,6.0,371.0
37530,7.8,1284.0
37531,6.0,25.0
37533,6.7,148.0
37537,6.7,575.0
37538,5.0,4062.0
37539,4.3,153.0
37543,4.8,1593.0
37547,6.5,1132.0
37548,5.2,427.0
37549,6.6,23.0
37552,6.6,1336.0
37553,5.3,194.0
37554,5.5,351.0
37560,5.6,466.0
37561,2.5,797.0
37563,6.7,680.0
37565,8.3,77.0
37566,7.4,3004.0
37568,8.0,72.0
37569,6.0,299.0
37570,6.3,1116.0
37572,5.0,443.0
37573,5.6,97.0
37574,5.7,614.0
37580,6.5,167.0
37581,6.2,1315.0
37582,5.3,671.0
37585,6.7,444.0
37586,6.2,328.0
37587,5.1,1026.0
37589,5.8,1319.0
37595,7.2,11138.0
37596,5.8,22.0
37597,6.1,479.0
37598,7.5,770.0
37601,3.6,640.0
37602,5.7,1972.0
37603,5.6,337.0
37606,5.4,417.0
37607,4.8,491.0
37608,6.2,1505.0
37611,4.3,1187.0
37612,5.9,510.0
37614,5.9,358.0
37616,5.2,46.0
37618,5.8,257.0
37625,5.9,224.0
37626,5.3,228.0
37627,4.6,409.0
37630,5.8,60.0
37631,7.1,200.0
37634,6.6,258.0
37635,7.0,13.0
37637,6.1,878.0
37644,6.9,61.0
37646,7.4,2618.0
37647,6.3,469.0
37649,6.8,24.0
37651,5.5,820.0
37652,6.8,211.0
37654,6.2,104.0
37655,5.9,755.0
37659,7.9,493.0
37661,6.6,619.0
37663,3.4,143.0
37664,5.0,24.0
37666,6.6,30.0
37667,6.8,661.0
37669,5.8,103.0
37672,4.7,97.0
37673,2.9,1111.0
37675,6.6,11995.0
37676,6.1,948.0
37682,5.3,179.0
37683,4.9,102.0
37685,4.4,708.0
37689,4.2,523.0
37690,5.1,306.0
37691,6.9,2325.0
37695,6.7,75.0
37700,7.3,597.0
37701,6.1,55.0
37704,6.3,100.0
37705,5.2,1152.0
37706,5.1,341.0
37707,4.7,1536.0
37708,6.3,6451.0
37709,8.1,1076.0
37712,7.6,1277.0
37714,7.2,12.0
37717,6.2,1767.0
37718,6.0,533.0
37720,6.6,1552.0
37722,4.4,232.0
37723,6.1,650.0
37724,7.0,1289.0
37725,6.9,847.0
37735,5.3,173.0
37736,6.2,12.0
37740,5.5,312.0
37742,5.6,664.0
37744,5.8,935.0
37745,6.1,311.0
37746,5.2,646.0
37747,5.0,1733.0
37748,4.9,161.0
37750,6.5,326.0
37752,4.7,1607.0
37754,5.8,393.0
37755,6.9,248.0
37756,6.7,7418.0
37758,6.4,438.0
37769,5.5,165.0
37770,5.4,555.0
37771,6.3,2628.0
37772,6.2,301.0
37773,7.4,293.0
37777,3.6,176.0
37780,5.9,623.0
37781,2.7,495.0
37782,6.9,1408.0
37783,5.2,185.0
37784,7.0,214.0
37785,6.0,297.0
37787,4.7,1871.0
37788,6.3,935.0
37789,5.9,634.0
37790,5.3,775.0
37791,6.8,210.0
37793,6.3,801.0
37797,3.6,20807.0
37800,7.1,42.0
37801,7.6,17.0
37805,7.2,2145.0
37806,4.4,615.0
37807,5.7,219.0
37809,5.7,348.0
37811,5.6,316.0
37812,6.9,281.0
37813,4.4,1290.0
37815,8.1,34.0
37816,6.1,10.0
37818,6.6,390.0
37819,6.8,1063.0
37821,4.5,242.0
37825,7.1,432.0
37828,6.8,5376.0
37829,4.2,105.0
37830,5.0,4117.0
37831,6.0,514.0
37832,5.3,962.0
37834,4.7,471.0
37837,6.0,164.0
37839,2.9,138.0
37842,5.2,7.0
37845,6.0,125.0
37848,5.2,1366.0
37850,5.7,148.0
37851,6.5,2273.0
37853,7.0,27.0
37854,4.6,935.0
37855,4.1,5401.0
37856,6.6,1802.0
37859,6.4,4487.0
37861,6.5,289.0
37863,5.1,673.0
37864,7.6,68.0
37868,6.3,457.0
37869,5.9,127.0
37870,6.3,327.0
37872,5.6,197.0
37873,6.2,314.0
37875,6.4,2477.0
37876,7.1,752.0
37881,6.1,127.0
37882,6.3,382.0
37886,7.2,7.0
37888,7.7,761.0
37893,6.3,1563.0
37895,7.6,203.0
37896,6.8,2623.0
37899,4.8,426.0
37901,3.3,144.0
37902,2.7,166.0
37904,6.6,258.0
37906,7.1,2002.0
37907,7.0,26.0
37910,6.5,3038.0
37911,3.5,1560.0
37913,5.5,883.0
37914,5.0,122.0
37915,7.6,220.0
37916,6.2,202.0
37918,3.3,57.0
37919,7.1,363.0
37920,4.4,435.0
37921,3.7,20.0
37922,6.4,744.0
37925,8.8,94.0
37927,6.1,102.0
37928,6.8,273.0
37930,7.2,3039.0
37932,6.8,98.0
37933,7.1,1787.0
37935,5.7,9347.0
37936,5.4,106930.0
37938,6.1,49413.0
37939,7.1,252613.0
37940,5.8,43.0
37943,4.9,772.0
37945,7.8,124.0
37946,7.8,331.0
37947,6.2,3204.0
37948,6.6,568.0
37950,6.4,8269.0
37951,5.8,4689.0
37952,5.8,623.0
37954,6.0,108.0
37955,7.5,2139.0
37957,5.3,41.0
37959,4.4,148.0
37960,7.2,7298.0
37961,6.3,43.0
37966,6.4,462.0
37971,5.1,515.0
37974,6.9,1220.0
37975,6.7,286.0
37977,6.0,1274.0
37978,6.3,393.0
37979,6.3,39.0
37982,6.8,351.0
37983,5.9,107.0
37989,5.8,66.0
37990,6.5,624.0
37991,4.3,543.0
37992,5.5,16527.0
37993,6.3,209.0
38002,7.4,1641.0
38003,6.7,807.0
38004,5.8,130.0
38005,5.8,147.0
38008,6.7,521.0
38009,5.9,39.0
38011,7.5,18.0
38013,5.0,253.0
38014,6.7,62.0
38017,6.4,680.0
38019,6.4,1262.0
38021,4.3,33.0
38022,5.1,200.0
38023,5.9,136704.0
38028,6.5,251.0
38030,6.4,571.0
38032,7.0,17.0
38035,6.4,1034.0
38036,5.4,79.0
38038,6.1,30.0
38041,5.0,274178.0
38047,7.5,17.0
38050,7.1,107.0
38052,5.8,405.0
38054,5.7,54466.0
38060,6.6,51.0
38061,3.6,96.0
38067,5.5,5641.0
38068,7.0,9265.0
38070,6.5,781.0
38077,6.4,629.0
38080,7.2,60.0
38081,4.7,481.0
38083,3.4,68.0
38084,6.9,11.0
38086,3.0,110.0
38095,5.5,160.0
38096,3.7,238.0
38097,5.3,109.0
38099,4.4,157.0
38101,3.2,81.0
38102,7.2,40.0
38104,5.6,209.0
38109,4.9,2902.0
38111,8.4,56.0
38112,3.8,107.0
38115,5.3,2490.0
38116,5.0,99.0
38120,6.3,470.0
38121,6.2,150.0
38122,6.1,528.0
38124,4.8,332.0
38125,4.9,629.0
38126,5.8,741.0
38129,5.5,788.0
38133,8.1,144.0
38139,4.9,80.0
38141,4.7,140.0
38142,6.2,365.0
38144,6.5,15467.0
38145,6.0,368.0
38147,5.2,1841.0
38149,6.8,1682.0
38150,5.5,448.0
38151,5.4,87.0
38153,6.9,1316.0
38154,5.3,304.0
38155,6.2,2711.0
38156,5.7,661.0
38158,6.5,155.0
38161,6.7,23.0
38163,5.3,232.0
38167,7.4,56.0
38168,5.6,223.0
38171,7.6,54.0
38172,7.2,2092.0
38177,3.6,10.0
38179,6.5,179.0
38180,5.6,91.0
38183,3.3,22.0
38184,3.6,108.0
38187,5.0,766.0
38188,6.0,817.0
38189,5.0,235.0
38191,7.4,687.0
38192,5.3,159.0
38193,7.7,35.0
38195,6.5,175.0
38198,5.2,2859.0
38204,2.8,518.0
38207,4.4,74.0
38209,7.3,47.0
38210,7.6,21.0
38211,5.8,4954.0
38212,4.6,332.0
38214,2.7,449.0
38215,4.0,114.0
38218,3.7,209.0
38222,8.3,37.0
38223,4.3,477.0
38224,6.6,395.0
38225,7.4,983.0
38227,5.1,23.0
38228,6.9,62.0
38229,6.4,109.0
38230,4.4,2124.0
38233,6.5,1169.0
38235,5.1,22.0
38237,5.0,1227.0
38238,7.4,613.0
38243,4.0,443.0
38244,5.6,244.0
38248,2.9,269.0
38249,5.0,1647.0
38252,6.5,861.0
38255,5.8,70.0
38258,4.1,1602.0
38259,5.7,289.0
38261,5.8,584.0
38262,6.9,836.0
38263,6.5,257.0
38265,5.8,358.0
38266,3.2,1013.0
38271,5.6,96.0
38272,4.6,116.0
38273,6.7,42.0
38274,4.6,605.0
38276,5.8,265.0
38277,6.7,776.0
38279,5.3,71.0
38283,6.2,205.0
38286,3.3,182.0
38287,5.1,366.0
38289,6.0,248.0
38293,5.1,2317.0
38294,4.7,310.0
38298,3.3,327.0
38301,6.0,223.0
38302,4.7,1608.0
38305,5.9,208.0
38306,5.4,7834.0
38307,4.9,483.0
38309,5.8,115.0
38312,5.7,259.0
38318,6.7,259.0
38319,5.1,237.0
38321,6.8,396.0
38325,4.9,381.0
38326,4.6,200.0
38328,2.8,567.0
38329,4.5,62.0
38331,5.5,37.0
38337,7.0,404.0
38338,5.9,18.0
38344,4.9,80677.0
38350,6.9,122.0
38352,4.5,267.0
38353,4.8,514.0
38354,6.1,218.0
38356,5.4,57693.0
38357,6.1,140.0
38359,6.4,27.0
38364,5.1,36.0
38366,7.3,1144.0
38367,6.7,395.0
38368,5.8,56925.0
38370,5.6,3932.0
38382,7.5,1183.0
38383,7.1,67.0
38385,5.3,769.0
38386,5.4,298.0
38387,6.1,2119.0
38388,4.2,71.0
38390,6.8,10.0
38393,7.6,10768.0
38395,6.1,59.0
38396,7.4,496.0
38398,5.3,77.0
38399,4.6,1565.0
38400,6.4,311.0
38402,6.1,92099.0
38403,6.7,980.0
38406,6.9,9008.0
38408,6.4,232.0
38411,6.7,360.0
38412,6.2,91.0
38413,7.0,16.0
38414,7.5,26.0
38416,4.4,432.0
38417,7.0,8571.0
38418,7.7,24.0
38420,7.7,2304.0
38424,6.3,183.0
38426,5.0,108.0
38427,5.5,185.0
38430,7.2,63.0
38431,5.0,734.0
38434,6.2,92.0
38436,4.9,774.0
38437,4.8,387.0
38439,7.3,260161.0
38441,4.5,285.0
38442,6.4,95.0
38446,6.9,21.0
38450,6.1,660.0
38451,6.0,317.0
38453,6.7,126.0
38456,6.3,92.0
38460,6.1,27.0
38465,6.1,185.0
38467,5.4,3636.0
38469,5.9,22.0
38470,8.4,20.0
38471,6.4,71.0
38472,5.3,221.0
38477,6.3,10323.0
38489,6.5,90.0
38492,7.4,8.0
38496,6.0,856.0
38497,5.3,11.0
38499,5.7,1013.0
38502,5.5,76.0
38504,6.1,85.0
38508,4.7,353.0
38510,6.8,85.0
38513,7.3,245.0
38516,3.6,283.0
38523,5.7,456.0
38524,4.3,628.0
38525,4.2,3606.0
38527,4.4,323.0
38528,5.8,528.0
38529,6.1,601.0
38531,6.4,272.0
38535,6.5,63.0
38538,4.7,18.0
38544,6.2,15456.0
38546,5.5,673.0
38552,5.7,2328.0
38555,4.4,3650.0
38561,6.0,711.0
38562,7.1,469.0
38564,5.9,54.0
38566,6.5,916.0
38569,6.5,723.0
38570,5.7,14.0
38573,7.2,1268.0
38577,7.5,90.0
38578,4.3,4709.0
38579,6.5,4488.0
38580,6.7,18986.0
38587,6.7,260.0
38589,7.4,15.0
38590,6.1,743.0
38591,6.4,1282.0
38597,6.9,970992.0
38598,6.9,5206.0
38602,6.5,1046.0
38603,5.6,279.0
38604,7.0,451.0
38605,6.4,1030.0
38608,5.8,298.0
38609,4.9,266.0
38613,5.9,720.0
38614,5.2,702.0
38616,7.5,269.0
38617,6.1,172.0
38619,4.5,147.0
38621,6.9,74.0
38627,5.5,493.0
38630,5.8,1924.0
38631,7.1,43.0
38635,6.7,926.0
38638,8.0,367.0
38640,8.0,63.0
38641,7.4,22.0
38642,7.0,476.0
38647,7.6,290.0
38649,6.0,791.0
38652,7.6,472048.0
38653,7.6,2285.0
38654,4.5,463.0
38655,5.7,591.0
38656,7.0,1348.0
38660,8.9,16.0
38661,6.1,547.0
38662,5.1,837.0
38663,6.0,901.0
38666,6.5,62327.0
38670,5.5,266.0
38671,6.3,1226.0
38676,6.1,50668.0
38677,5.2,2816.0
38680,5.6,3508.0
38681,3.7,218.0
38685,7.1,1300.0
38687,6.6,1893.0
38688,5.9,297.0
38689,4.0,544.0
38693,6.9,1341.0
38694,7.0,25.0
38696,6.7,1925.0
38702,6.2,733.0
38706,6.8,112.0
38707,5.3,101.0
38709,5.0,125.0
38710,6.1,23.0
38711,5.3,31.0
38712,5.8,60.0
38714,7.0,70.0
38715,6.8,564.0
38716,6.0,34.0
38724,5.6,340.0
38726,6.2,263.0
38728,6.2,170.0
38733,7.5,16.0
38738,6.2,502.0
38740,6.4,11.0
38742,6.4,9850.0
38743,6.2,214.0
38745,7.5,151.0
38747,6.3,246922.0
38750,5.4,757.0
38753,6.1,567.0
38754,5.9,157.0
38758,5.5,461.0
38759,6.1,416.0
38761,6.5,800.0
38762,6.7,1475.0
38764,5.9,198.0
38766,6.1,577.0
38767,5.8,294.0
38770,6.5,71.0
38771,6.3,636.0
38775,6.2,459.0
38776,6.7,71315.0
38779,4.5,14.0
38781,6.4,249.0
38782,6.8,356.0
38783,6.0,685.0
38785,6.2,521.0
38786,5.5,58.0
38787,5.8,113.0
38789,6.3,24.0
38790,5.8,92.0
38792,5.5,14.0
38793,6.1,505.0
38797,7.8,938.0
38799,6.3,195.0
38800,6.8,36.0
38803,5.2,249.0
38804,6.8,26.0
38808,6.6,152.0
38811,4.8,378.0
38813,5.5,33.0
38815,4.4,354.0
38819,6.9,501.0
38821,5.5,295.0
38826,5.7,85.0
38827,6.1,74.0
38830,5.6,212.0
38831,7.6,606791.0
38835,5.8,432.0
38841,6.0,441.0
38847,5.8,84.0
38855,6.1,253.0
38859,5.8,37.0
38861,6.4,316.0
38862,6.5,747.0
38865,5.8,1118.0
38867,6.6,131.0
38870,2.7,9.0
38872,7.5,851.0
38874,6.4,38.0
38876,7.0,582.0
38877,6.0,14.0
38878,5.9,369.0
38880,6.3,19641.0
38882,6.5,1506.0
38883,7.2,971.0
38888,6.0,4715.0
38889,5.6,183.0
38890,7.6,557.0
38892,6.7,193.0
38894,6.6,33.0
38895,6.4,318.0
38896,7.0,2749.0
38897,6.0,250.0
38898,5.5,2350.0
38900,6.8,2759.0
38905,7.2,648.0
38908,1.5,9809.0
38912,6.4,332.0
38914,6.2,442.0
38915,5.4,1252.0
38918,6.3,105.0
38920,6.5,646.0
38921,5.9,229.0
38922,6.6,1019.0
38924,6.9,87.0
38925,5.5,612.0
38928,6.5,1857.0
38931,7.1,2604.0
38933,6.4,1502.0
38934,7.0,33283.0
38936,4.1,909.0
38937,5.6,407.0
38938,4.9,30.0
38943,5.7,84.0
38944,3.6,203.0
38948,6.1,1756.0
38949,5.4,27.0
38951,4.4,696.0
