film,filmLabel,book,bookLabel
http://www.wikidata.org/entity/Q3702502,"Peter the First, Part One",http://www.wikidata.org/entity/Q3385854,Peter the First
http://www.wikidata.org/entity/Q3818389,Riders of the Purple Sage,http://www.wikidata.org/entity/Q3398694,Riders of the Purple Sage
http://www.wikidata.org/entity/Q4216305,Q4216305,http://www.wikidata.org/entity/Q3394244,Polinka
http://www.wikidata.org/entity/Q4264933,Trap for a Lonely Man,http://www.wikidata.org/entity/Q3389592,Trap for a Lonely Man
http://www.wikidata.org/entity/Q4369971,Polikushka,http://www.wikidata.org/entity/Q3394235,Polikushka
http://www.wikidata.org/entity/Q4415136,Family Happiness,http://www.wikidata.org/entity/Q3400404,Due to Idleness
http://www.wikidata.org/entity/Q4534637,The Youth of Peter the Great,http://www.wikidata.org/entity/Q3385854,Peter the First
http://www.wikidata.org/entity/Q7074606,Obama Anak Menteng,http://www.wikidata.org/entity/Q3347910,Obama Anak Menteng
http://www.wikidata.org/entity/Q7085979,Oleanna,http://www.wikidata.org/entity/Q3350266,Oleanna
http://www.wikidata.org/entity/Q7332638,Riders of the Purple Sage,http://www.wikidata.org/entity/Q3398694,Riders of the Purple Sage
http://www.wikidata.org/entity/Q7332639,Riders of the Purple Sage,http://www.wikidata.org/entity/Q3398694,Riders of the Purple Sage
http://www.wikidata.org/entity/Q10548245,Kort är sommaren,http://www.wikidata.org/entity/Q3356529,Pan
http://www.wikidata.org/entity/Q11831864,Riders of the Purple Sage,http://www.wikidata.org/entity/Q3398694,Riders of the Purple Sage
http://www.wikidata.org/entity/Q12309896,Q12309896,http://www.wikidata.org/entity/Q3365646,Elves' Hill
http://www.wikidata.org/entity/Q13533562,Riders of the Purple Sage,http://www.wikidata.org/entity/Q3398694,Riders of the Purple Sage
http://www.wikidata.org/entity/Q13657773,Pan,http://www.wikidata.org/entity/Q3356529,Pan
http://www.wikidata.org/entity/Q15990828,Paulina 1880,http://www.wikidata.org/entity/Q3372685,Q3372685
http://www.wikidata.org/entity/Q20493874,Q20493874,http://www.wikidata.org/entity/Q3365646,Elves' Hill
http://www.wikidata.org/entity/Q23710647,Q23710647,http://www.wikidata.org/entity/Q3356529,Pan
http://www.wikidata.org/entity/Q33532006,Q33532006,http://www.wikidata.org/entity/Q3365646,Elves' Hill
http://www.wikidata.org/entity/Q59279617,Chokher Bali,http://www.wikidata.org/entity/Q3351637,Chokher Bali
http://www.wikidata.org/entity/Q71435538,Q71435538,http://www.wikidata.org/entity/Q3383145,Q3383145
http://www.wikidata.org/entity/Q119861439,Lost in the Stars,http://www.wikidata.org/entity/Q3389592,Trap for a Lonely Man
http://www.wikidata.org/entity/Q300575,A Sunday in Kigali,http://www.wikidata.org/entity/Q3548551,A Sunday at the Pool in Kigali
http://www.wikidata.org/entity/Q1151314,Dieu a besoin des hommes,http://www.wikidata.org/entity/Q3548980,Q3548980
http://www.wikidata.org/entity/Q1592060,Un singe en hiver,http://www.wikidata.org/entity/Q3549051,A Monkey in Winter
http://www.wikidata.org/entity/Q2849832,Angèle,http://www.wikidata.org/entity/Q3548527,Lovers Are Never Losers
http://www.wikidata.org/entity/Q3548683,A Man and His Sin,http://www.wikidata.org/entity/Q3548687,Un homme et son péché
http://www.wikidata.org/entity/Q3548989,A King Without Distraction,http://www.wikidata.org/entity/Q3548987,A King Alone
http://www.wikidata.org/entity/Q4216305,Q4216305,http://www.wikidata.org/entity/Q3549396,The Ninny
http://www.wikidata.org/entity/Q5219446,Danielle Steel's A Perfect Stranger,http://www.wikidata.org/entity/Q3548901,A Perfect Stranger
http://www.wikidata.org/entity/Q18238555,Two Women,http://www.wikidata.org/entity/Q3548839,A Month in the Country
http://www.wikidata.org/entity/Q101578422,A Winter in Mallorca,http://www.wikidata.org/entity/Q3548665,A Winter in Majorca
http://www.wikidata.org/entity/Q123166,Gettysburg,http://www.wikidata.org/entity/Q3521472,The Killer Angels
http://www.wikidata.org/entity/Q379460,The Bear,http://www.wikidata.org/entity/Q3486765,The Grizzly King
http://www.wikidata.org/entity/Q425818,Topaze,http://www.wikidata.org/entity/Q3532065,Topaze
http://www.wikidata.org/entity/Q500044,The Lady Vanishes,http://www.wikidata.org/entity/Q3523351,The Wheel Spins
http://www.wikidata.org/entity/Q1162728,Hellraiser,http://www.wikidata.org/entity/Q3521239,The Hellbound Heart
http://www.wikidata.org/entity/Q1169609,Six Degrees of Separation,http://www.wikidata.org/entity/Q3485622,Six Degrees of Separation
http://www.wikidata.org/entity/Q1310893,I Served the King of England,http://www.wikidata.org/entity/Q3508812,I Served the King of England
http://www.wikidata.org/entity/Q1780808,The Last Mimzy,http://www.wikidata.org/entity/Q3535791,Mimsy Were the Borogoves
http://www.wikidata.org/entity/Q2060440,The Night Flier,http://www.wikidata.org/entity/Q3491881,The Night Flier
http://www.wikidata.org/entity/Q2605493,Grisbi,http://www.wikidata.org/entity/Q3532824,Q3532824
http://www.wikidata.org/entity/Q3285036,The Adventures of Tarzan,http://www.wikidata.org/entity/Q3515904,Tarzan and the Jewels of Opar
http://www.wikidata.org/entity/Q3532070,Topaze,http://www.wikidata.org/entity/Q3532065,Topaze
http://www.wikidata.org/entity/Q3532071,Topaze,http://www.wikidata.org/entity/Q3532065,Topaze
http://www.wikidata.org/entity/Q3532072,Topaze,http://www.wikidata.org/entity/Q3532065,Topaze
http://www.wikidata.org/entity/Q5288137,Dog's Heads,http://www.wikidata.org/entity/Q3512070,The Dogheads
http://www.wikidata.org/entity/Q6929255,Mr. Topaze,http://www.wikidata.org/entity/Q3532065,Topaze
http://www.wikidata.org/entity/Q7090972,On Fertile Lands,http://www.wikidata.org/entity/Q3505089,Q3505089
http://www.wikidata.org/entity/Q7750132,The Man with Two Faces,http://www.wikidata.org/entity/Q3520516,The Dark Tower
http://www.wikidata.org/entity/Q7766820,The Story of a Mother,http://www.wikidata.org/entity/Q3496170,The Story of a Mother
http://www.wikidata.org/entity/Q10859625,Babicka,http://www.wikidata.org/entity/Q3505812,The Grandma
http://www.wikidata.org/entity/Q11788716,Nad Niemnem,http://www.wikidata.org/entity/Q3499690,Nad Niemnem
http://www.wikidata.org/entity/Q17082167,The Story of a Mother,http://www.wikidata.org/entity/Q3496170,The Story of a Mother
http://www.wikidata.org/entity/Q22281914,Filosofská historie,http://www.wikidata.org/entity/Q3512084,Filosofská historie
http://www.wikidata.org/entity/Q26962465,The Marriage-Go-Round,http://www.wikidata.org/entity/Q3521796,The Marriage-Go-Round
http://www.wikidata.org/entity/Q27980680,Výchova dívek v Čechách,http://www.wikidata.org/entity/Q3502111,Výchova dívek v Čechách
http://www.wikidata.org/entity/Q28750050,Deseti brat,http://www.wikidata.org/entity/Q3491756,Deseti brat
http://www.wikidata.org/entity/Q31184979,Na splavu,http://www.wikidata.org/entity/Q3526995,At sea
http://www.wikidata.org/entity/Q108739919,Hellraiser,http://www.wikidata.org/entity/Q3521239,The Hellbound Heart
http://www.wikidata.org/entity/Q111844240,Toby Dammit,http://www.wikidata.org/entity/Q3495377,Never Bet the Devil Your Head
http://www.wikidata.org/entity/Q134546062,Kalam: The Missile Man of India,http://www.wikidata.org/entity/Q3521726,Wings of Fire
http://www.wikidata.org/entity/Q317311,Un amour de Swann,http://www.wikidata.org/entity/Q3548307,Swann in Love
http://www.wikidata.org/entity/Q3548396,A Good Little Devil,http://www.wikidata.org/entity/Q3548383,Q3548383
http://www.wikidata.org/entity/Q4002401,UV,http://www.wikidata.org/entity/Q3547115,Q3547115
http://www.wikidata.org/entity/Q4216305,Q4216305,http://www.wikidata.org/entity/Q3539674,Misery
http://www.wikidata.org/entity/Q4216305,Q4216305,http://www.wikidata.org/entity/Q3548509,A Cynic
http://www.wikidata.org/entity/Q5262922,Three Sad Tigers,http://www.wikidata.org/entity/Q3540053,Tres tristes tigres
http://www.wikidata.org/entity/Q16681709,Un bon petit diable,http://www.wikidata.org/entity/Q3548383,Q3548383
http://www.wikidata.org/entity/Q16958264,Chupi Chupi Aashey,http://www.wikidata.org/entity/Q3540050,Three Blind Mice
http://www.wikidata.org/entity/Q97164509,Three Years (film),http://www.wikidata.org/entity/Q3539951,Three Years
http://www.wikidata.org/entity/Q105702,Dr. Strangelove,http://www.wikidata.org/entity/Q3612357,Red Alert
http://www.wikidata.org/entity/Q279057,Payback,http://www.wikidata.org/entity/Q3618223,The Hunter
http://www.wikidata.org/entity/Q595047,Point Blank,http://www.wikidata.org/entity/Q3618223,The Hunter
http://www.wikidata.org/entity/Q1758773,Come Blow Your Horn,http://www.wikidata.org/entity/Q3612365,Come Blow Your Horn
http://www.wikidata.org/entity/Q2091643,Amor de Perdição,http://www.wikidata.org/entity/Q3614519,Amor de Perdição
http://www.wikidata.org/entity/Q4071867,Asya,http://www.wikidata.org/entity/Q3625043,Asya
http://www.wikidata.org/entity/Q5297087,Doomed Love,http://www.wikidata.org/entity/Q3614519,Amor de Perdição
http://www.wikidata.org/entity/Q29558633,The Sisters Brothers,http://www.wikidata.org/entity/Q3623828,The Sisters Brothers
http://www.wikidata.org/entity/Q104665509,Payback: Straight Up,http://www.wikidata.org/entity/Q3618223,The Hunter
http://www.wikidata.org/entity/Q108570894,Notes from a Women Salesman,http://www.wikidata.org/entity/Q3620987,Q3620987
http://www.wikidata.org/entity/Q332330,For Your Eyes Only,http://www.wikidata.org/entity/Q3433137,Risico
http://www.wikidata.org/entity/Q487181,Requiem for a Dream,http://www.wikidata.org/entity/Q3428183,Requiem for a Dream
http://www.wikidata.org/entity/Q940387,The Secret Life of Bees,http://www.wikidata.org/entity/Q3435184,The Secret Life of Bees
http://www.wikidata.org/entity/Q1210852,The Adventures of Sherlock Holmes,http://www.wikidata.org/entity/Q3481943,Sherlock Holmes
http://www.wikidata.org/entity/Q1364029,Peter Pan,http://www.wikidata.org/entity/Q3435337,Peter Pan
http://www.wikidata.org/entity/Q1437531,Room Service,http://www.wikidata.org/entity/Q3441863,Room Service
http://www.wikidata.org/entity/Q1537132,Peter Pan,http://www.wikidata.org/entity/Q3435337,Peter Pan
http://www.wikidata.org/entity/Q1752485,Step Lively,http://www.wikidata.org/entity/Q3441863,Room Service
http://www.wikidata.org/entity/Q2003242,Sherlock Holmes,http://www.wikidata.org/entity/Q3481943,Sherlock Holmes
http://www.wikidata.org/entity/Q3423674,I Am a Camera,http://www.wikidata.org/entity/Q3423702,I Am a Camera
http://www.wikidata.org/entity/Q3481938,Sherlock Holmes,http://www.wikidata.org/entity/Q3481943,Sherlock Holmes
http://www.wikidata.org/entity/Q4216305,Q4216305,http://www.wikidata.org/entity/Q3422065,Q3422065
http://www.wikidata.org/entity/Q4363843,Peter Pan,http://www.wikidata.org/entity/Q3435337,Peter Pan
http://www.wikidata.org/entity/Q4411138,Radio Free Albemuth,http://www.wikidata.org/entity/Q3416949,Radio Free Albemuth
http://www.wikidata.org/entity/Q6316837,Justice,http://www.wikidata.org/entity/Q3467424,Justice
http://www.wikidata.org/entity/Q7176281,Peter Pan,http://www.wikidata.org/entity/Q3435337,Peter Pan
http://www.wikidata.org/entity/Q7176283,Peter Pan,http://www.wikidata.org/entity/Q3435337,Peter Pan
http://www.wikidata.org/entity/Q10539097,I Miss You,http://www.wikidata.org/entity/Q3428399,"I Miss You, I Miss You!"
http://www.wikidata.org/entity/Q15303767,Tenggelamnya Kapal van der Wijck,http://www.wikidata.org/entity/Q3472067,Tenggelamnya Kapal van der Wijck
http://www.wikidata.org/entity/Q16386237,If I Stay,http://www.wikidata.org/entity/Q3482843,If I Stay
http://www.wikidata.org/entity/Q28457442,Peter and Wendy,http://www.wikidata.org/entity/Q3435337,Peter Pan
http://www.wikidata.org/entity/Q28973277,Peter Pan & Wendy,http://www.wikidata.org/entity/Q3435337,Peter Pan
http://www.wikidata.org/entity/Q56284073,A Fortunate Man,http://www.wikidata.org/entity/Q3462550,Lucky Per
http://www.wikidata.org/entity/Q65309186,Peter Pan: The Quest for the Never Book,http://www.wikidata.org/entity/Q3435337,Peter Pan
http://www.wikidata.org/entity/Q105094901,Snakes and Earrings,http://www.wikidata.org/entity/Q3479895,Snakes and Earrings
http://www.wikidata.org/entity/Q105941190,Sunday in the Park with George,http://www.wikidata.org/entity/Q3435285,Sunday in the Park with George
http://www.wikidata.org/entity/Q113380203,Without Blood,http://www.wikidata.org/entity/Q3472473,Senza sangue
http://www.wikidata.org/entity/Q117475866,Q117475866,http://www.wikidata.org/entity/Q3414731,Q3414731
http://www.wikidata.org/entity/Q118644464,Peter Pan's Neverland Nightmare,http://www.wikidata.org/entity/Q3435337,Peter Pan
http://www.wikidata.org/entity/Q374235,Uranus,http://www.wikidata.org/entity/Q3552133,Uranus
http://www.wikidata.org/entity/Q572772,Obaba,http://www.wikidata.org/entity/Q3571247,Obabakoak
http://www.wikidata.org/entity/Q636356,A Dry White Season,http://www.wikidata.org/entity/Q3549751,A Dry White Season
http://www.wikidata.org/entity/Q669231,Vampires,http://www.wikidata.org/entity/Q3554353,Vampires
http://www.wikidata.org/entity/Q687227,The Last Mistress,http://www.wikidata.org/entity/Q3549862,Une vieille maîtresse
http://www.wikidata.org/entity/Q1139023,The Robe,http://www.wikidata.org/entity/Q3554584,The Robe
http://www.wikidata.org/entity/Q2404176,Skeleton on Horseback,http://www.wikidata.org/entity/Q3562484,The White Disease
http://www.wikidata.org/entity/Q3587965,"Elise, or Real Life",http://www.wikidata.org/entity/Q3587963,Élise ou la vraie vie
http://www.wikidata.org/entity/Q3855989,Madame and Her Niece,http://www.wikidata.org/entity/Q3574033,Yvette
http://www.wikidata.org/entity/Q10302218,Inherit the Wind,http://www.wikidata.org/entity/Q3561870,Inherit the Wind
http://www.wikidata.org/entity/Q12039144,May,http://www.wikidata.org/entity/Q3566103,Máj
http://www.wikidata.org/entity/Q19544495,Elle,http://www.wikidata.org/entity/Q3576574,"""Oh…"""
http://www.wikidata.org/entity/Q85866833,Q85866833,http://www.wikidata.org/entity/Q3562924,Volodia
http://www.wikidata.org/entity/Q124247925,Q124247925,http://www.wikidata.org/entity/Q3555725,Captain Michalis
http://www.wikidata.org/entity/Q187154,The Day the Earth Stood Still,http://www.wikidata.org/entity/Q3605102,Farewell to the Master
http://www.wikidata.org/entity/Q425992,The Day the Earth Stood Still,http://www.wikidata.org/entity/Q3605102,Farewell to the Master
http://www.wikidata.org/entity/Q665146,Raise the Red Lantern,http://www.wikidata.org/entity/Q3589343,Raise the Red Lantern
http://www.wikidata.org/entity/Q27958378,We Have Always Lived in the Castle,http://www.wikidata.org/entity/Q3603302,We Have Always Lived in the Castle
http://www.wikidata.org/entity/Q735376,Déclassée,http://www.wikidata.org/entity/Q3704537,Déclassée
http://www.wikidata.org/entity/Q844303,U Turn,http://www.wikidata.org/entity/Q3684069,Stray Dogs
http://www.wikidata.org/entity/Q1171197,The Promised Land,http://www.wikidata.org/entity/Q3656167,The Promised Land
http://www.wikidata.org/entity/Q1523648,Straight Time,http://www.wikidata.org/entity/Q3684220,No Beast So Fierce
http://www.wikidata.org/entity/Q1751588,Lan Yu,http://www.wikidata.org/entity/Q3637519,Beijing Story
http://www.wikidata.org/entity/Q1754854,Family Diary,http://www.wikidata.org/entity/Q3698431,Two Brothers
http://www.wikidata.org/entity/Q2041082,An Ancient Tale: When the Sun Was a God,http://www.wikidata.org/entity/Q3647180,An Ancient Tale
http://www.wikidata.org/entity/Q3415210,Of Love and Shadows,http://www.wikidata.org/entity/Q3700163,Of Love and Shadows
http://www.wikidata.org/entity/Q3637749,Pretty Butterflies,http://www.wikidata.org/entity/Q3637750,Q3637750
http://www.wikidata.org/entity/Q3684044,As God Commands,http://www.wikidata.org/entity/Q3684045,As God Commands
http://www.wikidata.org/entity/Q4180637,Q4180637,http://www.wikidata.org/entity/Q3656364,Christ Landed in Grodno
http://www.wikidata.org/entity/Q4327790,Night Surf,http://www.wikidata.org/entity/Q3658357,Night Surf
http://www.wikidata.org/entity/Q4421343,How Czar Peter the Great Married Off His Moor,http://www.wikidata.org/entity/Q3691280,Peter the Great's Negro
http://www.wikidata.org/entity/Q5742685,Hero Hitler in Love,http://www.wikidata.org/entity/Q3694676,Mirza Sahiban
http://www.wikidata.org/entity/Q8822707,"White as Milk, Red as Blood",http://www.wikidata.org/entity/Q3639402,"Bianca come il latte, rossa come il sangue"
http://www.wikidata.org/entity/Q9391126,Promised Land,http://www.wikidata.org/entity/Q3656167,The Promised Land
http://www.wikidata.org/entity/Q17326040,Saphirblau,http://www.wikidata.org/entity/Q3641141,Sapphire Blue
http://www.wikidata.org/entity/Q24000317,Will You Be There?,http://www.wikidata.org/entity/Q3667343,Will You Be There?
http://www.wikidata.org/entity/Q25136757,Call Me by Your Name,http://www.wikidata.org/entity/Q3667415,Call Me By Your Name
http://www.wikidata.org/entity/Q56881169,Doctor Sleep,http://www.wikidata.org/entity/Q3657739,Doctor Sleep
http://www.wikidata.org/entity/Q107272601,The Lithium Conspiracy,http://www.wikidata.org/entity/Q3644401,Q3644401
http://www.wikidata.org/entity/Q124814758,Heart of the Hunter,http://www.wikidata.org/entity/Q3682062,Heart of the Hunter
http://www.wikidata.org/entity/Q425937,Dead Mountaineer's Hotel,http://www.wikidata.org/entity/Q3739350,Dead Mountaineer's Hotel
http://www.wikidata.org/entity/Q522962,Ten Days' Wonder,http://www.wikidata.org/entity/Q3707114,Ten Days' Wonder
http://www.wikidata.org/entity/Q765356,Hart's War,http://www.wikidata.org/entity/Q3738217,Hart's War
http://www.wikidata.org/entity/Q843612,Bridget Jones: The Edge of Reason,http://www.wikidata.org/entity/Q3711278,Bridget Jones: The Edge of Reason
http://www.wikidata.org/entity/Q3684196,Don't Drink the Water,http://www.wikidata.org/entity/Q3713427,Don't Drink the Water
http://www.wikidata.org/entity/Q3719894,Siberian Education,http://www.wikidata.org/entity/Q3719898,Siberian Education
http://www.wikidata.org/entity/Q3819549,The Scent of the Night,http://www.wikidata.org/entity/Q3727576,The Scent of the Night
http://www.wikidata.org/entity/Q128504,Scent of a Woman,http://www.wikidata.org/entity/Q3793177,Scent of a Woman
http://www.wikidata.org/entity/Q321561,Scent of a Woman,http://www.wikidata.org/entity/Q3793177,Scent of a Woman
http://www.wikidata.org/entity/Q371663,Kismet,http://www.wikidata.org/entity/Q3815650,Kismet
http://www.wikidata.org/entity/Q596844,Waterland,http://www.wikidata.org/entity/Q3795005,Waterland
http://www.wikidata.org/entity/Q615074,The Son of the Red Corsair,http://www.wikidata.org/entity/Q3793955,Son of the Red Corsair
http://www.wikidata.org/entity/Q640450,Doubt,http://www.wikidata.org/entity/Q3793880,Doubt: A Parable
http://www.wikidata.org/entity/Q737065,The Cardinal,http://www.wikidata.org/entity/Q3792599,The Cardinal
http://www.wikidata.org/entity/Q815079,Il bell'Antonio,http://www.wikidata.org/entity/Q3793101,Beautiful Antonio
http://www.wikidata.org/entity/Q928997,Blind Beast,http://www.wikidata.org/entity/Q3794895,Blind Beast
http://www.wikidata.org/entity/Q1120143,The Body,http://www.wikidata.org/entity/Q3793647,The Body
http://www.wikidata.org/entity/Q1455006,Lifeforce,http://www.wikidata.org/entity/Q3791386,The Space Vampires
http://www.wikidata.org/entity/Q2063033,The Leopard Man,http://www.wikidata.org/entity/Q3818282,Black Alibi
http://www.wikidata.org/entity/Q2409816,The Blackwater Lightship,http://www.wikidata.org/entity/Q3793923,The Blackwater Lightship
http://www.wikidata.org/entity/Q3019887,Me and You,http://www.wikidata.org/entity/Q3801159,Me and You
http://www.wikidata.org/entity/Q3791164,I predoni del Sahara,http://www.wikidata.org/entity/Q3791165,I predoni del Sahara
http://www.wikidata.org/entity/Q3793310,Cardinal Lambertini,http://www.wikidata.org/entity/Q3793309,Cardinal Lambertini
http://www.wikidata.org/entity/Q3793312,Cardinal Lambertini,http://www.wikidata.org/entity/Q3793309,Cardinal Lambertini
http://www.wikidata.org/entity/Q3793954,The Son of the Red Corsair,http://www.wikidata.org/entity/Q3793955,Son of the Red Corsair
http://www.wikidata.org/entity/Q3793956,The Son of the Red Corsair,http://www.wikidata.org/entity/Q3793955,Son of the Red Corsair
http://www.wikidata.org/entity/Q3795626,The Story of a Poor Young Man,http://www.wikidata.org/entity/Q3795630,Q3795630
http://www.wikidata.org/entity/Q3795628,Q3795628,http://www.wikidata.org/entity/Q3795630,Q3795630
http://www.wikidata.org/entity/Q3795629,Il romanzo di un giovane povero,http://www.wikidata.org/entity/Q3795630,Q3795630
http://www.wikidata.org/entity/Q3815648,Kismet,http://www.wikidata.org/entity/Q3815650,Kismet
http://www.wikidata.org/entity/Q3818370,Lover of the Great Bear,http://www.wikidata.org/entity/Q3818375,Q3818375
http://www.wikidata.org/entity/Q3940773,Romanzo di un giovane povero,http://www.wikidata.org/entity/Q3795630,Q3795630
http://www.wikidata.org/entity/Q4385602,Paris Trout,http://www.wikidata.org/entity/Q3793700,Paris Trout
http://www.wikidata.org/entity/Q5352322,The Castilian,http://www.wikidata.org/entity/Q3813603,Poema de Fernán González
http://www.wikidata.org/entity/Q5864214,Fortunata y Jacinta,http://www.wikidata.org/entity/Q3815979,Fortunata and Jacinta
http://www.wikidata.org/entity/Q7776646,The Yellow Claw,http://www.wikidata.org/entity/Q3793730,The Yellow Claw
http://www.wikidata.org/entity/Q10527185,The Hundred-Year-Old Man Who Climbed Out the Window and Disappeared,http://www.wikidata.org/entity/Q3793400,The Hundred-Year-Old Man Who Climbed Out the Window and Disappeared
http://www.wikidata.org/entity/Q11643974,The Three Undelivered Letters,http://www.wikidata.org/entity/Q3795004,Calamity Town
http://www.wikidata.org/entity/Q11829012,Q11829012,http://www.wikidata.org/entity/Q3818375,Q3818375
http://www.wikidata.org/entity/Q17150529,The Best of Me,http://www.wikidata.org/entity/Q3794646,The Best of Me
http://www.wikidata.org/entity/Q23647162,The Secret Scripture,http://www.wikidata.org/entity/Q3795708,The Secret Scripture
http://www.wikidata.org/entity/Q24905661,The King is the Best Mayor,http://www.wikidata.org/entity/Q3794673,"The Best Mayor, The King"
http://www.wikidata.org/entity/Q104871482,Mrs. Harris Goes to Paris,http://www.wikidata.org/entity/Q3797497,Mrs. 'Arris Goes to Paris
http://www.wikidata.org/entity/Q105658212,The Tender Bar,http://www.wikidata.org/entity/Q3793075,The Tender Bar
http://www.wikidata.org/entity/Q645456,The Front Page,http://www.wikidata.org/entity/Q3770524,The Front Page
http://www.wikidata.org/entity/Q788256,Switching Channels,http://www.wikidata.org/entity/Q3770524,The Front Page
http://www.wikidata.org/entity/Q798199,Battle Royale II: Requiem,http://www.wikidata.org/entity/Q3761739,Battle Royale
http://www.wikidata.org/entity/Q864592,Battle Royale,http://www.wikidata.org/entity/Q3761739,Battle Royale
http://www.wikidata.org/entity/Q1066714,His Girl Friday,http://www.wikidata.org/entity/Q3770524,The Front Page
http://www.wikidata.org/entity/Q1200483,Demon Seed,http://www.wikidata.org/entity/Q3759607,Demon Seed
http://www.wikidata.org/entity/Q1313289,Emmanuelle,http://www.wikidata.org/entity/Q3740571,Emmanuelle
http://www.wikidata.org/entity/Q2336169,The Cat and the Canary,http://www.wikidata.org/entity/Q3740328,The Cat and the Canary
http://www.wikidata.org/entity/Q2983218,Tengo ganas de ti,http://www.wikidata.org/entity/Q3786064,Q3786064
http://www.wikidata.org/entity/Q3234088,Kidnapped to Mystery Island,http://www.wikidata.org/entity/Q3791032,The Mystery of the Black Jungle
http://www.wikidata.org/entity/Q3791030,Mystery of the Black Jungle,http://www.wikidata.org/entity/Q3791032,The Mystery of the Black Jungle
http://www.wikidata.org/entity/Q4124383,The Miracle Voice of Gelsomino,http://www.wikidata.org/entity/Q3759322,Gelsomino in the Country of Liars
http://www.wikidata.org/entity/Q4155576,Q4155576,http://www.wikidata.org/entity/Q3790772,Two Hussars
http://www.wikidata.org/entity/Q4808337,Sharpe's Rifles,http://www.wikidata.org/entity/Q3790835,Sharpe's Rifles
http://www.wikidata.org/entity/Q4908123,"Bill Bergson, Master Detective",http://www.wikidata.org/entity/Q3740074,"Bill Bergson, Master Detective"
http://www.wikidata.org/entity/Q5671971,Amaya,http://www.wikidata.org/entity/Q3755330,Amaya o los vascos en el siglo VIII
http://www.wikidata.org/entity/Q14366059,Child of God,http://www.wikidata.org/entity/Q3744845,Child of God
http://www.wikidata.org/entity/Q14947321,Train to Pakistan,http://www.wikidata.org/entity/Q3764753,Train to Pakistan
http://www.wikidata.org/entity/Q15292486,Cold in July,http://www.wikidata.org/entity/Q3752696,Cold in July
http://www.wikidata.org/entity/Q16466196,Q16466196,http://www.wikidata.org/entity/Q3759322,Gelsomino in the Country of Liars
http://www.wikidata.org/entity/Q112054990,Emmanuelle,http://www.wikidata.org/entity/Q3740571,Emmanuelle
http://www.wikidata.org/entity/Q119199691,Winnie-the-Screwed,http://www.wikidata.org/entity/Q3766392,Winnie-the-Pooh
http://www.wikidata.org/entity/Q162037,Afterwards,http://www.wikidata.org/entity/Q3819968,Q3819968
http://www.wikidata.org/entity/Q218458,25th Hour,http://www.wikidata.org/entity/Q3820624,The 25th Hour
http://www.wikidata.org/entity/Q476311,The Left-Handed Woman,http://www.wikidata.org/entity/Q3822159,The Left-Handed Woman
http://www.wikidata.org/entity/Q508841,House of Sand and Fog,http://www.wikidata.org/entity/Q3821684,House of Sand and Fog
http://www.wikidata.org/entity/Q786019,The Haunting,http://www.wikidata.org/entity/Q3819311,The Haunting of Hill House
http://www.wikidata.org/entity/Q865987,The Haunting,http://www.wikidata.org/entity/Q3819311,The Haunting of Hill House
http://www.wikidata.org/entity/Q867283,The Iron Giant,http://www.wikidata.org/entity/Q3820039,The Iron Man
http://www.wikidata.org/entity/Q1168571,The Gold of Naples,http://www.wikidata.org/entity/Q3819687,Q3819687
http://www.wikidata.org/entity/Q1469774,On the Beach,http://www.wikidata.org/entity/Q3819831,On the Beach
http://www.wikidata.org/entity/Q1999028,The Silver Chalice,http://www.wikidata.org/entity/Q3821163,The Silver Chalice
http://www.wikidata.org/entity/Q2063847,Sharpe's Gold,http://www.wikidata.org/entity/Q3819696,Sharpe's Gold
http://www.wikidata.org/entity/Q3213950,The Venetian Woman,http://www.wikidata.org/entity/Q3821282,La Veniexiana
http://www.wikidata.org/entity/Q3821418,La bella di Lodi,http://www.wikidata.org/entity/Q3821422,Q3821422
http://www.wikidata.org/entity/Q5966017,The Nautical Chart,http://www.wikidata.org/entity/Q3821630,The Nautical Chart
http://www.wikidata.org/entity/Q12206213,Fallen Angels Paradise,http://www.wikidata.org/entity/Q3822191,The Two Deaths of Quincas Wateryell
http://www.wikidata.org/entity/Q22342908,The Outcast,http://www.wikidata.org/entity/Q3821853,The Broken Commandment
http://www.wikidata.org/entity/Q22342910,Apostasy,http://www.wikidata.org/entity/Q3821853,The Broken Commandment
http://www.wikidata.org/entity/Q31184804,Mušica,http://www.wikidata.org/entity/Q3820992,La Moscheta
http://www.wikidata.org/entity/Q56274013,True History of the Kelly Gang,http://www.wikidata.org/entity/Q3821351,True History of the Kelly Gang
http://www.wikidata.org/entity/Q59257960,The Glass Room,http://www.wikidata.org/entity/Q3821687,The Glass Room
http://www.wikidata.org/entity/Q131758763,The Magic Toyshop,http://www.wikidata.org/entity/Q3821495,The Magic Toyshop
http://www.wikidata.org/entity/Q3066226,The Outfit,http://www.wikidata.org/entity/Q3833282,The Outfit
http://www.wikidata.org/entity/Q11857663,"Elämä lyhyt, Rytkönen pitkä",http://www.wikidata.org/entity/Q3835863,"Elämä lyhyt, Rytkönen pitkä"
http://www.wikidata.org/entity/Q27957869,The Meg,http://www.wikidata.org/entity/Q3853899,Meg: A Novel of Deep Terror
http://www.wikidata.org/entity/Q136388167,Li nepute de lu sinneco,http://www.wikidata.org/entity/Q3831501,Q3831501
http://www.wikidata.org/entity/Q152438,The Extraordinary Adventures of Saturnino Farandola,http://www.wikidata.org/entity/Q4010916,The Adventures of Saturnin Farandoul
