id,rating,votes,spectacle,spectacle_v
265,7.8,24928.0,-0.0797858821855032,0.2742372094213907
269,8.2,302842.0,1.5280239675723457,1.4353192855585262
272,7.4,5879.0,0.29263080123050034,0.2742372094213907
274,8.4,258726.0,1.1063794269273564,0.5920302042685478
275,6.9,5538.0,0.43120230269444404,0.8144021041150916
277,7.9,114935.0,0.22877019572141788,0.051865309574846946
280,8.7,1397001.0,1.2175653768506283,0.8144021041150916
281,7.5,58936.0,1.2175653768506283,0.8144021041150916
283,7.0,220780.0,0.6503033818246927,0.2742372094213907
284,9.0,1588915.0,1.2175653768506283,0.8144021041150916
287,6.9,28931.0,0.18144485130722846,0.051865309574846946
288,7.7,136319.0,0.8598927962564359,0.8144021041150916
289,7.9,291669.0,-0.08863759603962196,-0.4882995851188539
